number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden_dim,params_lr,params_num_layers,params_pos_weight_scale,params_weight_decay,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_threshold,state
27,0.782608695652174,2026-04-15 08:15:20.506965,2026-04-15 08:15:27.592792,0 days 00:00:07.085827,64,0.17732802798411282,128,0.0004705464370997325,3,1.1759285410709606,0.0009945886294302924,0.782608695652174,0.9642857142857143,0.6585365853658537,0.8733845353126526,COMPLETE
28,0.868421052631579,2026-04-15 08:15:27.593122,2026-04-15 08:15:32.464646,0 days 00:00:04.871524,64,0.15346313969649708,128,0.001224343629462623,3,1.2537039497764886,0.0005161858921236006,0.868421052631579,0.9428571428571428,0.8048780487804879,0.06390338391065598,COMPLETE
29,0.8974358974358975,2026-04-15 08:15:32.464860,2026-04-15 08:15:41.488761,0 days 00:00:09.023901,16,0.46282291367843653,384,0.0010379544913492135,3,1.406471794152819,0.000237179733970946,0.8974358974358975,0.9459459459459459,0.8536585365853658,0.06914921849966049,COMPLETE
30,0.8831168831168831,2026-04-15 08:15:41.488980,2026-04-15 08:15:46.827714,0 days 00:00:05.338734,32,0.4570273368856251,384,0.0009409587460735403,3,1.4031998689757796,4.2512027980813097e-05,0.8831168831168831,0.9444444444444444,0.8292682926829268,0.03283408656716347,COMPLETE
31,0.8285714285714286,2026-04-15 08:15:46.827921,2026-04-15 08:15:54.099452,0 days 00:00:07.271531,32,0.4489595935730332,384,0.0009309607790278532,3,1.4209508029988396,2.9098409697076135e-05,0.8285714285714286,1.0,0.7073170731707317,0.9114570021629333,COMPLETE
32,0.7951807228915663,2026-04-15 08:15:54.099667,2026-04-15 08:15:59.458398,0 days 00:00:05.358731,32,0.45507317467379826,384,0.001067926058186277,3,1.4922918076914784,4.3060269714751805e-05,0.7951807228915663,0.7857142857142857,0.8048780487804879,0.11323145031929016,COMPLETE
33,0.8115942028985508,2026-04-15 08:15:59.458623,2026-04-15 08:16:07.374922,0 days 00:00:07.916299,32,0.41052536163293496,384,0.0008575235789058202,3,1.3886224667981446,0.00021763436040393765,0.8115942028985508,1.0,0.6829268292682927,0.7992739081382751,COMPLETE
34,0.8607594936708861,2026-04-15 08:16:07.375148,2026-04-15 08:16:16.806068,0 days 00:00:09.430920,32,0.4640987955034687,384,0.0005319587912055862,3,1.299874356868738,0.0006595883193795626,0.8607594936708861,0.8947368421052632,0.8292682926829268,0.006628299597650766,COMPLETE
35,0.8767123287671232,2026-04-15 08:16:16.806291,2026-04-15 08:16:24.022263,0 days 00:00:07.215972,32,0.23437569328201174,384,0.0014978437831541438,3,1.4459677707867449,2.4093778012960925e-05,0.8767123287671232,1.0,0.7804878048780488,0.5188202857971191,COMPLETE
36,0.8,2026-04-15 08:16:24.022489,2026-04-15 08:16:29.836593,0 days 00:00:05.814104,64,0.3808550568075995,384,0.0006622970974619274,3,1.387219708518988,3.864766287789913e-06,0.8,0.8823529411764706,0.7317073170731707,0.06845741719007492,COMPLETE
37,0.782608695652174,2026-04-15 08:16:29.837014,2026-04-15 08:16:39.172705,0 days 00:00:09.335691,32,0.4252068730987061,384,0.0007572306948048544,2,1.3170875334356846,6.0090213002839205e-05,0.782608695652174,0.9642857142857143,0.6585365853658537,0.8913597464561462,COMPLETE
38,0.8888888888888888,2026-04-15 08:16:39.172910,2026-04-15 08:16:43.995982,0 days 00:00:04.823072,64,0.21171900792865017,256,0.0023787015810089285,3,1.489777008815342,0.0003974653212363155,0.8888888888888888,0.9,0.8780487804878049,1.9933100702473894e-05,COMPLETE
39,0.8395061728395061,2026-04-15 08:16:43.996214,2026-04-15 08:16:50.749401,0 days 00:00:06.753187,64,0.21006218576173102,256,0.0021246852295390617,3,1.4724528654666431,0.00044737343070861617,0.8395061728395061,0.85,0.8292682926829268,1.5931900634313934e-05,COMPLETE
