number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
13,-1.0802900929671493,2026-04-12 21:35:36.878286,2026-04-12 21:35:51.389207,0 days 00:00:14.510921,200,3,2,0.9004972615033829,1.0326731367827293,0.7794053710445514,0.005043178694050134,1.5280169846607754,3,7,1000,1.0692821491913334,450,4,1,2.008881221287481,0.10411565084864069,0.17325753029648427,0.7299871275744936,0.9742567138056892,1.0692821491913334,6.026643663862442,dual_text,0.0729897133142557,0.010734914802014828,0.1725067385444744,0.09580838323353294,0.8648648648648649,COMPLETE
14,-0.9788920448528984,2026-04-12 21:35:51.389451,2026-04-12 21:36:07.245303,0 days 00:00:15.855852,150,3,2,0.6526055428036198,2.4117605529675794,0.9491748870146779,0.007817357124624062,0.7529258223838685,4,4,700,1.339373329705879,350,4,2,1.689813858752182,0.20829041845354979,0.09754538703518577,0.7527821509121662,1.1864686087683474,1.339373329705879,5.069441576256546,dual_text,0.12482036985516441,0.012761902064085007,0.2057877813504823,0.11678832116788321,0.8648648648648649,COMPLETE
15,-0.839895250768478,2026-04-12 21:36:07.245717,2026-04-12 21:36:17.112267,0 days 00:00:09.866550,150,2,2,0.9009404346598723,3.3267819574722584,0.6851640114064069,0.02102730501969485,1.0062405390381755,4,1,900,1.081055909574852,400,4,1,2.166158898901709,0.008672425690270127,0.39847337674717676,0.6673238313235803,0.8564550142580086,1.081055909574852,6.498476696705127,dual_text,0.14598527972757955,0.009043680503964424,0.25190839694656486,0.14666666666666667,0.8918918918918919,COMPLETE
16,-1.1898396112775327,2026-04-12 21:36:17.112556,2026-04-12 21:36:31.237519,0 days 00:00:14.124963,200,2,2,0.6770112070629376,3.3515561400678786,0.6644577349073398,0.028915129173194953,0.5386572704848729,4,7,1000,1.0508913571791056,300,4,1,2.1986810888440655,0.007584696167594698,0.5506293820546011,0.6616216292873789,0.8305721686341748,1.0508913571791056,6.596043266532197,dual_text,0.07201295741557943,0.007961313240230083,0.136,0.0734341252699784,0.918918918918919,COMPLETE
17,-1.0248893570233133,2026-04-12 21:36:31.237901,2026-04-12 21:36:49.468195,0 days 00:00:18.230294,150,2,2,0.8729060173903989,4.793844382334511,0.6852904693073559,0.018469861169520943,0.9794255207624879,4,3,1100,1.4120703507414563,400,4,2,2.100721490845566,0.012218600570810739,1.8468456884963722,0.9249652002093266,0.8566130866341949,1.4120703507414563,6.302164472536698,dual_text,0.12273571827051166,0.08510446548461914,0.19047619047619047,0.23076923076923078,0.16216216216216217,COMPLETE
18,-0.8099534324273747,2026-04-12 21:36:49.468459,2026-04-12 21:36:56.581967,0 days 00:00:07.113508,250,2,2,0.7992678278498839,5.219594468497777,0.5586246726908557,0.04079915807003243,1.449325781167568,3,2,900,1.1935843538667708,300,2,1,1.9089004800937572,0.0002338660319715685,0.3046031980414475,0.99276723479255,0.6982808408635697,1.1935843538667708,5.726701440281271,dual_text,0.14440939527799054,0.01060758251696825,0.2619047619047619,0.15348837209302327,0.8918918918918919,COMPLETE
19,-0.9559026912123618,2026-04-12 21:36:56.582198,2026-04-12 21:37:05.900830,0 days 00:00:09.318632,250,2,2,0.7069823693292978,5.411500272512439,0.5352127507597888,0.0444156722397167,1.6223109127413833,3,4,800,1.2660549679215578,300,2,1,1.6834133432567675,1.0048884793167987e-05,1.5659312313681228,0.9846670561956576,0.6690159384497361,1.2660549679215578,5.050240029770302,dual_text,0.11068699195040184,0.009706317447125912,0.21359223300970873,0.1213235294117647,0.8918918918918919,COMPLETE
20,-0.9316519001340314,2026-04-12 21:37:05.901111,2026-04-12 21:37:17.171594,0 days 00:00:11.270483,250,2,2,0.794147152053557,5.347485811931415,1.1924140011154136,0.042688229940553525,1.3839870749061252,2,2,400,1.1826068558470546,300,2,2,1.8932053579797197,0.00024277642754241122,0.2863752275480458,0.9382086036380112,1.490517501394267,1.1826068558470546,5.679616073939159,dual_text,0.1329412758091022,0.010729072615504265,0.22145328719723184,0.12698412698412698,0.8648648648648649,COMPLETE
21,-0.8280077044911773,2026-04-12 21:37:17.171826,2026-04-12 21:37:26.162581,0 days 00:00:08.990755,200,2,2,0.8248236168656822,3.1979326880528705,0.5963263757531408,0.0338919537148377,0.9692516158012767,4,1,900,1.134230207347769,400,3,1,2.100216594165043,0.0018011211699616129,0.37857678268459855,0.8678983341308647,0.7454079696914261,1.134230207347769,6.300649782495129,dual_text,0.15168116812354873,0.006494337227195501,0.2558139534883721,0.1493212669683258,0.8918918918918919,COMPLETE
22,-0.8225085079927927,2026-04-12 21:37:26.162871,2026-04-12 21:37:34.020219,0 days 00:00:07.857348,200,2,2,0.8254877782637191,5.983132569857832,0.8328743038837408,0.0347309864349415,1.399683262957486,4,2,900,1.1663933155012274,400,2,1,1.9416208698285498,0.0017287612658606474,0.9207414304685289,0.9980208088159122,1.0410928798546761,1.1663933155012274,5.824862609485649,dual_text,0.13513306690691096,0.01251965295523405,0.2578125,0.1506849315068493,0.8918918918918919,COMPLETE
23,-0.8343452667055811,2026-04-12 21:37:34.020457,2026-04-12 21:37:42.250222,0 days 00:00:08.229765,250,2,2,0.7597935683327871,4.982616077561321,0.8299064862505665,0.036009560371155915,1.4126994596902187,3,2,1100,1.287978964150224,250,2,1,1.9399458375794025,0.00047053810665608197,0.9640699100795186,0.9950102817334404,1.037383107813208,1.287978964150224,5.819837512738207,dual_text,0.12499904632190789,0.06320226937532425,0.25396825396825395,0.3076923076923077,0.21621621621621623,COMPLETE
24,-0.925095459389752,2026-04-12 21:37:42.250518,2026-04-12 21:37:49.961547,0 days 00:00:07.711029,200,2,2,0.615350317026289,5.81953567568961,0.830874668945766,0.05925797059519201,1.7382328218848433,4,4,700,1.2113867565501097,300,2,1,1.7569219004062084,0.0007562516798491053,2.6260410048694665,0.9491725814087311,1.0385933361822075,1.2113867565501097,5.270765701218625,dual_text,0.1191956427192244,0.012712350115180016,0.22377622377622378,0.1285140562248996,0.8648648648648649,COMPLETE
25,-0.9646027869491058,2026-04-12 21:37:49.961772,2026-04-12 21:38:01.159610,0 days 00:00:11.197838,250,2,2,0.8453384839628416,5.964528056349895,0.8875893639409128,0.01408768548255155,1.2139391648264395,3,3,800,1.1589440061244858,350,2,1,1.9333455780666262,0.00010794063227474173,0.1951781783423718,0.9923261307887287,1.109486704926141,1.1589440061244858,5.800036734199878,dual_text,0.12727552274910797,0.061252474784851074,0.21052631578947367,0.20512820512820512,0.21621621621621623,COMPLETE
26,-1.1675143885433725,2026-04-12 21:38:01.159860,2026-04-12 21:38:13.298653,0 days 00:00:12.138793,200,3,2,0.78907812379828,4.2328354704296425,0.7423594364195784,0.017687959414602647,1.4847747957716704,3,6,900,1.016776609937252,400,2,1,1.7599692894221648,0.003047084423166862,0.865807817117853,0.9529577659858292,0.9279492955244729,1.016776609937252,5.279907868266495,dual_text,0.07019548737281583,0.006841635797172785,0.14345991561181434,0.07780320366132723,0.918918918918919,COMPLETE
27,-1.0814358722860402,2026-04-12 21:38:13.298883,2026-04-12 21:38:23.151382,0 days 00:00:09.852499,250,1,2,0.7059500590556679,4.955773641997438,0.578562520620362,0.025490897247573342,1.2609713655224621,4,9,600,1.3958513015460687,450,2,1,1.5571562761654771,1.9433042867385096e-05,0.26784486378847266,0.9107624782438575,0.7232031507754524,1.3958513015460687,4.671468828496431,dual_text,0.08116984852984069,0.008663080632686615,0.17204301075268819,0.0955223880597015,0.8648648648648649,COMPLETE
28,-0.8904327542970186,2026-04-12 21:38:23.151869,2026-04-12 21:38:32.944136,0 days 00:00:09.792267,200,2,2,0.8142721621984802,2.1003422987365323,0.9294605698494385,0.03345929465649354,1.8140877175449925,2,2,1100,1.3103387857666227,300,2,1,1.8676957428008016,0.0009768341557690459,3.5430907758828427,0.873322585089219,1.161825712311798,1.3103387857666227,5.603087228402405,dual_text,0.12282975872682872,0.008788229897618294,0.23529411764705882,0.13617021276595745,0.8648648648648649,COMPLETE
29,-1.1038617271576832,2026-04-12 21:38:32.944548,2026-04-12 21:38:42.821437,0 days 00:00:09.876889,200,2,2,0.7559123933910921,3.8919882578124483,0.500576082879279,0.07016075294945093,0.80917311966416,4,3,900,0.9101645609408033,350,3,1,2.069579052858686,0.00020626583184296917,1.101313658698532,0.9681033851184877,0.6257201035990988,0.9101645609408033,6.208737158576058,dual_text,0.09958626369367111,0.06948871165513992,0.1643835616438356,0.16666666666666666,0.16216216216216217,COMPLETE
30,-0.9576455647577509,2026-04-12 21:38:42.821811,2026-04-12 21:38:51.876426,0 days 00:00:09.054615,250,2,2,0.7087078327271923,5.39135011640558,0.8065402622171646,0.11957216589228924,1.0881141084805088,5,2,1000,1.2149099205241891,250,3,1,1.9705333708798736,0.02085000740511714,0.10788838234286013,0.9954939310081921,1.0081753277714558,1.2149099205241891,5.91160011263962,dual_text,0.1352187633941238,0.1972980797290802,0.2127659574468085,0.5,0.13513513513513514,COMPLETE
31,-1.0156091359885104,2026-04-12 21:38:51.876726,2026-04-12 21:39:03.899335,0 days 00:00:12.022609,200,2,2,0.8168012505918397,1.1331569891546054,0.5996357290852903,0.037446940614615384,0.6069630049180206,4,1,900,1.1370515864284991,400,3,1,2.0915842139376886,0.003767756550296895,0.3556098224885277,0.866285250184659,0.7495446613566128,1.1370515864284991,6.274752641813066,dual_text,0.12485675737223093,0.0021507353521883488,0.1935483870967742,0.10855263157894737,0.8918918918918919,COMPLETE
32,-0.8479787644473051,2026-04-12 21:39:03.899674,2026-04-12 21:39:13.722412,0 days 00:00:09.822738,150,2,2,0.8375460254726625,2.777555278308681,0.6460952928092363,0.05294541060112476,0.924052131646526,5,1,1000,1.1092038112307923,500,3,1,2.1232840236619084,0.0007751479923777784,0.40826653386690054,0.8438762773599215,0.8076191160115453,1.1092038112307923,6.369852070985726,dual_text,0.16171414106467558,0.00629664771258831,0.2490566037735849,0.14473684210526316,0.8918918918918919,COMPLETE
33,-1.006713374714805,2026-04-12 21:39:13.722737,2026-04-12 21:39:24.513336,0 days 00:00:10.790599,200,2,2,0.8164048018274955,4.681229280602795,0.5703164033865776,0.029619981109915365,1.1080679070457147,3,2,700,1.1564334978436228,350,2,1,2.0068062560101034,0.00012358226213631172,0.041833826831463736,0.9322909116473509,0.712895504233222,1.1564334978436228,6.020418768030311,dual_text,0.10408969529885675,0.06931799650192261,0.19672131147540983,0.25,0.16216216216216217,COMPLETE
34,-0.8222847161468878,2026-04-12 21:39:24.513657,2026-04-12 21:39:31.399672,0 days 00:00:06.886015,200,2,2,0.89124653106293,2.134624337208965,0.6464545641082717,0.044947878776914404,1.3418342232787581,4,1,500,1.2378220768386747,400,3,1,1.8969415807838317,0.06349930203403878,0.2484744704565527,0.9691527306044051,0.8080682051353396,1.2378220768386747,5.690824742351495,dual_text,0.14259279510374492,0.003872979898005724,0.2578125,0.1506849315068493,0.8918918918918919,COMPLETE
35,-1.2393510708567559,2026-04-12 21:39:31.399915,2026-04-12 21:39:42.359356,0 days 00:00:10.959441,150,2,2,0.9353302742195216,2.290521607310921,0.719703304252616,0.010273693821120701,1.6083949067555783,2,9,500,1.231240747413252,350,2,1,1.6262608311973406,0.6489788436814531,0.06878231624725616,0.9789189264459294,0.89962913031577,1.231240747413252,4.878782493592022,dual_text,0.05581900562950425,0.0450410395860672,0.11965811965811966,0.0875,0.1891891891891892,COMPLETE
36,-0.9999635401270354,2026-04-12 21:39:42.359992,2026-04-12 21:39:51.159069,0 days 00:00:08.799077,100,1,1,0.8817102089429707,2.0378848463190886,0.6256968676989333,0.06454414740877873,1.3199504650641607,5,3,500,1.3201274011649873,500,3,1,1.4136543147132474,0.07030331668426341,0.22456593441369407,0.9575175713220323,0.7821210846236666,1.3201274011649873,4.240962944139742,dual_text,0.1181743934263111,0.0032288499642163515,0.19883040935672514,0.11147540983606558,0.918918918918919,COMPLETE
37,-0.7224815900953193,2026-04-12 21:39:51.159299,2026-04-12 21:39:58.067199,0 days 00:00:06.907900,250,3,2,0.9579596754097657,2.8389731806986105,0.8629843467662732,0.0427358951104742,1.9961214832098024,3,1,500,1.4874808449754775,300,2,1,1.8329575135662504,1.2078626014701312,0.14182589222628,0.9990689315384709,1.0787304334578416,1.4874808449754775,5.498872540698751,dual_text,0.15970457258027043,0.006487135309726,0.2909090909090909,0.17486338797814208,0.8648648648648649,COMPLETE
38,-1.037113130962107,2026-04-12 21:39:58.067454,2026-04-12 21:40:04.887126,0 days 00:00:06.819672,250,3,1,0.9605668919529369,2.8821200718822917,0.8764202780571376,0.04502134231727144,1.9124012273764368,3,1,400,1.4971005988862442,600,3,1,1.8431784720630804,0.866862264079837,0.15330885893884014,0.9736936205330868,1.095525347571422,1.4971005988862442,5.529535416189241,dual_text,0.10400350631654959,0.00308771850541234,0.18658892128279883,0.10457516339869281,0.8648648648648649,COMPLETE
39,-0.3628687680922248,2026-04-12 21:40:04.887378,2026-04-12 21:40:14.019232,0 days 00:00:09.131854,250,3,2,0.9645041017157799,1.3298133708901103,1.0611907283590591,0.05123739756227895,1.7156054713810338,2,1,600,1.428509534297246,300,3,1,1.7950409939677665,0.9623531554477828,0.027187606118586595,0.7976932728748156,1.326488410448824,1.428509534297246,5.385122981903299,dual_text,0.212066704618152,0.010622390545904636,0.41025641025641024,0.2689075630252101,0.8648648648648649,COMPLETE
40,-1.0149655653597065,2026-04-12 21:40:14.019590,2026-04-12 21:40:26.134623,0 days 00:00:12.115033,250,3,1,0.9986579075021782,1.2502788582189175,1.1009444884354918,0.08020207271511212,1.9577425642349875,2,2,600,1.4516730047040476,250,2,2,1.8022215918264965,1.1244105450828785,0.021852206850226003,0.7962924012621357,1.3761806105443646,1.4516730047040476,5.40666477547949,dual_text,0.10720842740372297,0.003236143384128809,0.19393939393939394,0.10921501706484642,0.8648648648648649,COMPLETE
41,-0.31349715638122055,2026-04-12 21:40:26.134846,2026-04-12 21:40:36.627724,0 days 00:00:10.492878,250,3,2,0.961678615592558,0.34741612918198006,1.0326289072922208,0.0507075819674893,1.7818061548000714,2,1,500,1.3790247160904263,300,3,1,1.8888414448170023,0.33390207794031823,0.037308152427975444,0.8009829029136405,1.290786134115276,1.3790247160904263,5.666524334451007,dual_text,0.21676145395931568,0.005333887413144112,0.4266666666666667,0.2831858407079646,0.8648648648648649,COMPLETE
42,-0.1702829679965196,2026-04-12 21:40:36.628062,2026-04-12 21:40:46.533329,0 days 00:00:09.905267,250,3,2,0.9656874112957138,0.0009091375759153197,1.0572617083274993,0.05570488357825401,1.7475968313025958,2,1,500,1.3864995220960865,300,3,1,1.7151050250100712,2.988943824380403,0.02918360395448288,0.7900339245336898,1.3215771354093742,1.3864995220960865,5.145315075030213,dual_text,0.24982699270860742,0.020985841751098633,0.4740740740740741,0.32653061224489793,0.8648648648648649,COMPLETE
43,-0.7266112474061345,2026-04-12 21:40:46.533714,2026-04-12 21:40:56.039417,0 days 00:00:09.505703,250,3,2,0.9650413949425606,0.0014230794395657664,1.054414321840931,0.05461503200316918,1.7614280083369336,2,1,400,1.376523567738198,250,3,1,1.7269807024318329,2.7497265227437313,0.025118397410104177,0.7919605341560413,1.3180179023011638,1.376523567738198,5.180942107295499,dual_text,0.15368240169596614,0.009729077108204365,0.2895927601809955,0.17391304347826086,0.8648648648648649,COMPLETE
44,-0.7609954942813193,2026-04-12 21:40:56.039817,2026-04-12 21:41:04.661353,0 days 00:00:08.621536,250,3,2,0.967002722892511,0.005208912994712796,1.050175565130094,0.08638818550474572,1.7484380233277415,2,1,400,1.4548530547995637,250,3,1,1.746497548403022,2.786995181174736,0.023503159426112002,0.7914344631908394,1.3127194564126174,1.4548530547995637,5.239492645209066,dual_text,0.14072990076762207,0.008121954277157784,0.2782608695652174,0.16580310880829016,0.8648648648648649,COMPLETE
45,-0.5734340976285259,2026-04-12 21:41:04.661584,2026-04-12 21:41:16.009319,0 days 00:00:11.347735,250,3,2,0.9350906611038963,0.39913705144799166,1.04244585979007,0.05422407875461627,1.9844023621681866,2,1,500,1.370343383164036,250,3,1,1.6393383164431554,0.31783223514034437,0.03784244269377949,0.7720551985371858,1.3030573247375876,1.370343383164036,4.918014949329466,dual_text,0.17631022089310966,0.0035633433144539595,0.3404255319148936,0.2119205298013245,0.8648648648648649,COMPLETE
46,-0.9525658092400271,2026-04-12 21:41:16.009814,2026-04-12 21:41:30.194220,0 days 00:00:14.184406,250,3,2,0.931030529422657,0.4644276953641818,1.164298286677666,0.06750698573729973,1.9639542770314713,2,2,500,1.426395814428915,300,3,1,1.6498606547487786,0.4382079792559438,0.038187058401945584,0.7678676257118835,1.4553728583470826,1.426395814428915,4.949581964246336,dual_text,0.10462962488500674,0.0026755102444440126,0.21476510067114093,0.12260536398467432,0.8648648648648649,COMPLETE
47,-0.5948987629184141,2026-04-12 21:41:30.194458,2026-04-12 21:41:40.120892,0 days 00:00:09.926434,250,3,2,0.9478244485450845,0.6965942864347167,1.0314420143783243,0.05127586060679744,1.6777910255229307,2,1,600,1.4684606376700748,250,3,1,1.5440318457252686,0.45530427043847005,0.016443690147306136,0.8422106060677661,1.2893025179729054,1.4684606376700748,4.632095537175806,dual_text,0.17004123605286406,0.0040612309239804745,0.3333333333333333,0.2064516129032258,0.8648648648648649,COMPLETE
48,-1.1446987071648,2026-04-12 21:41:40.121123,2026-04-12 21:41:50.062112,0 days 00:00:09.940989,250,3,2,0.9192251241486499,0.6729339974804902,1.0207229425304096,0.09348006234441306,1.6508903462279225,2,3,600,1.3638125638616438,250,3,1,1.5260806430648508,0.26678899961048874,0.015558412281790194,0.8360849021748029,1.275903678163012,1.3638125638616438,4.578241929194553,dual_text,0.08237013853182514,0.01571667194366455,0.1509433962264151,0.11594202898550725,0.21621621621621623,COMPLETE
49,-1.0422076404713296,2026-04-12 21:41:50.062335,2026-04-12 21:42:01.302156,0 days 00:00:11.239821,250,3,2,0.9433631632763736,0.42744994027998257,1.091915584984294,0.05061795242276874,1.8487987855978723,2,2,600,1.4264737115813035,250,3,1,1.4645375691414082,0.4315558515606529,0.018391801146611306,0.8100550985912891,1.3648944812303676,1.4264737115813035,4.393612707424225,dual_text,0.09596882436608221,0.0017767491517588496,0.18497109826589594,0.10355987055016182,0.8648648648648649,COMPLETE
50,-1.2080766895638275,2026-04-12 21:42:01.302392,2026-04-12 21:42:11.003323,0 days 00:00:09.700931,50,3,2,0.982254026149512,0.808648015602341,1.1468627499564426,0.0754589886022719,1.685573505377794,2,4,500,1.4644986298736284,350,3,1,1.326607610986874,0.13543473533861092,0.036613891732634636,0.7157285926269779,1.4335784374455531,1.4644986298736284,3.9798228329606222,dual_text,0.05598026657160135,0.016903895884752274,0.13008130081300814,0.09302325581395349,0.21621621621621623,COMPLETE
51,-0.2505510904139225,2026-04-12 21:42:11.003565,2026-04-12 21:42:21.948332,0 days 00:00:10.944767,250,3,2,0.9500867791689642,0.39731919742862765,0.9702052725289713,0.06042905978834295,1.883124842756059,2,1,500,1.479672612427191,300,3,1,1.623348204647162,1.2592492539759657,0.011078928110607658,0.7773738815074738,1.212756590661214,1.479672612427191,4.870044613941486,dual_text,0.2263855642911642,0.009967130608856678,0.44755244755244755,0.3018867924528302,0.8648648648648649,COMPLETE
52,-0.7106005104361368,2026-04-12 21:42:21.948595,2026-04-12 21:42:33.020782,0 days 00:00:11.072187,250,3,2,0.9161813382274931,0.3158151793499763,0.9715059196520132,0.0629778823004092,1.5474309495415357,2,1,600,1.3851560242890726,300,3,1,1.6117275715791486,0.27853818802337416,0.011232090339495284,0.7723990501285557,1.2143823995650165,1.3851560242890726,4.835182714737446,dual_text,0.1535620945250868,0.002529802965000272,0.29493087557603687,0.17777777777777778,0.8648648648648649,COMPLETE
53,-0.3625849004380535,2026-04-12 21:42:33.021034,2026-04-12 21:42:42.899300,0 days 00:00:09.878266,250,3,2,0.9820031606048211,1.3946129438415793,1.0319519725748543,0.04995297558415249,1.8847818153104918,2,1,500,1.4723968638758642,250,3,1,1.5864872333975037,0.6475708897320824,0.05294347192901492,0.8135021553090497,1.2899399657185677,1.4723968638758642,4.759461700192511,dual_text,0.22152895975719544,0.008595496416091919,0.41025641025641024,0.2689075630252101,0.8648648648648649,COMPLETE
