number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
20,0.590280118253765,2026-04-12 21:00:11.661740,2026-04-12 21:00:22.494174,0 days 00:00:10.832434,50,2,1,0.5614700906629929,1.6359345202561826,0.5866801435894027,0.01701075664544393,1.5715928125324605,5,4,400,1.3539003011259376,500,4,1,1.9533834758871778,0.032748912968063315,0.011521922483838699,0.7897158500300081,0.7333501794867534,1.3539003011259376,5.860150427661534,dual_text,0.5455691591834737,0.2790546715259552,0.7246376811594203,0.8928571428571429,0.6097560975609756,COMPLETE
21,0.6343646903862309,2026-04-12 21:00:22.494394,2026-04-12 21:00:38.929895,0 days 00:00:16.435501,150,2,2,0.737230409600337,2.6670069739212687,0.5899780785302202,0.01793156647407266,0.9662418093476349,4,6,1200,1.3978650396455636,400,3,2,1.651567265267523,0.003042054026699224,3.0745949233155985,0.7906602237447102,0.7374725981627752,1.3978650396455636,4.954701795802569,dual_text,0.6326691667205144,0.7863438129425049,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
22,0.5658808029803308,2026-04-12 21:00:38.930483,2026-04-12 21:00:55.969750,0 days 00:00:17.039267,150,2,2,0.6969451112035193,2.6959427425352382,0.7462000701339161,0.00986758920788701,1.0208105113868693,3,7,1000,1.4230549428086934,350,3,2,1.446831457845542,0.0018524391746592163,3.0969951139759724,0.8592853659939212,0.9327500876673951,1.4230549428086934,4.340494373536625,dual_text,0.5542357212349148,0.6384705305099487,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
23,0.6346229332565713,2026-04-12 21:00:55.969992,2026-04-12 21:01:11.842367,0 days 00:00:15.872375,150,1,2,0.7081659997854476,2.0137323845984767,0.5518476475629247,0.015936814307656533,0.8284215215619578,2,9,1100,1.4969366813067215,400,3,2,1.6546231648224035,0.007834753893137992,1.418824788060198,0.7415494284090453,0.6898095594536559,1.4969366813067215,4.96386949446721,dual_text,0.6412772623985296,0.702530562877655,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
24,0.6347454370243728,2026-04-12 21:01:11.842724,2026-04-12 21:01:26.061896,0 days 00:00:14.219172,200,1,2,0.6492694805803716,2.005013999293726,0.5384301258453387,0.0341724423950496,0.7169045498957671,2,9,1200,1.4839712909352334,450,3,2,1.597460755146185,1.1752733231441982e-05,0.9651511383416493,0.738352487932287,0.6730376573066733,1.4839712909352334,4.792382265438555,dual_text,0.6453607213252478,0.7094418406486511,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
25,0.5997098352265258,2026-04-12 21:01:26.062136,2026-04-12 21:01:40.660727,0 days 00:00:14.598591,100,1,2,0.6428650710521597,1.0056892454814186,0.6916725073579317,0.035445684402884,0.7755708062943432,2,9,800,1.4953810960728713,500,3,2,1.3135562906311646,1.235752300824047e-05,1.312201827204579,0.7387908573697589,0.8645906341974147,1.4953810960728713,3.940668871893494,dual_text,0.5963884469447993,0.6415678858757019,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
26,0.600606975843964,2026-04-12 21:01:40.660954,2026-04-12 21:01:56.645537,0 days 00:00:15.984583,200,1,2,0.6084713802370285,2.0620132412531667,0.6300406370913769,0.058101826617471625,0.28398274094286985,2,9,1300,1.4616577846355343,450,4,2,1.5878652021720212,3.0261279644366905e-05,0.6218844558304548,0.743222124349243,0.7875507963642212,1.4616577846355343,4.763595606516064,dual_text,0.6262931341927421,0.6766940355300903,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
27,0.6346368794472458,2026-04-12 21:01:56.645970,2026-04-12 21:02:11.464910,0 days 00:00:14.818940,150,1,2,0.6719691319593244,2.955203377067292,0.5461078596399814,0.0307003149790249,0.48470105747595427,2,9,1000,1.4530989070455507,400,3,2,1.4667233497947971,0.0003004823219202188,4.323727673181119,0.7212156429173892,0.6826348245499768,1.4530989070455507,4.400170049384391,dual_text,0.6417421354210109,0.7726503610610962,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
28,0.5662771383553727,2026-04-12 21:02:11.465236,2026-04-12 21:02:24.696176,0 days 00:00:13.230940,150,1,2,0.672768409100243,3.17213253097236,0.5560853892840896,0.054351864050651906,0.08995147675596527,2,9,1300,1.498434198546445,300,3,2,1.4841175516240137,0.00024256169066873704,1.7451240262069456,0.7146291491592621,0.695106736605112,1.498434198546445,4.452352654872041,dual_text,0.5674469004029781,0.6945905685424805,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
29,0.5996321467606166,2026-04-12 21:02:24.696497,2026-04-12 21:02:38.223353,0 days 00:00:13.526856,100,1,2,0.6003884253573744,4.849624746427552,0.6108367187919139,0.027710252328173198,0.42131377161583056,3,10,1100,1.4517173385459947,350,2,2,1.341766831887936,3.568853834247122e-05,4.473200599305344,0.676512782317231,0.7635458984898924,1.4517173385459947,4.025300495663808,dual_text,0.5937988314144929,0.7568032145500183,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
30,0.6003516682739619,2026-04-12 21:02:38.223595,2026-04-12 21:02:48.862742,0 days 00:00:10.639147,100,1,2,0.5566048981341065,3.660974618554903,0.5451485226649098,0.05643522722750623,0.16903987876212712,2,9,1000,1.3666393267296324,600,3,2,1.2025183788714129,0.01446888734424925,4.499844355626586,0.753649453732921,0.6814356533311372,1.3666393267296324,3.6075551366142387,dual_text,0.6177828818593386,0.7765735387802124,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
31,0.6344301255507528,2026-04-12 21:02:48.862964,2026-04-12 21:03:01.284053,0 days 00:00:12.421089,150,1,2,0.7141686045719492,2.824121629350319,0.8242948082621511,0.03262588856727558,0.6104675714472696,2,8,900,1.4595283156805465,400,3,2,1.6116540935814425,0.0002788523345405338,4.868533810019791,0.8019641419526952,1.0303685103276887,1.4595283156805465,4.834962280744327,dual_text,0.6348503388712493,0.8315384387969971,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
32,0.6346196357992231,2026-04-12 21:03:01.284280,2026-04-12 21:03:14.276860,0 days 00:00:12.992580,150,1,2,0.6613239551169866,2.2831712305782443,0.704960251700727,0.02296984650127864,0.7780447953262011,2,9,1100,1.308987782732228,400,3,2,1.7490393208132327,0.0046055738864999715,1.9429022431034138,0.7261668139536968,0.8812003146259086,1.308987782732228,5.247117962439698,dual_text,0.6411673471535908,0.7643520832061768,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
33,0.600940305677171,2026-04-12 21:03:14.277258,2026-04-12 21:03:27.442585,0 days 00:00:13.165327,150,1,2,0.6703295979309349,2.1184202865703456,0.5411944685258682,0.020784738019075717,0.8064043082232669,2,10,1000,1.3277836782668824,400,3,2,1.7249513866096517,0.00360185186368274,1.0025449762706566,0.717783508393688,0.6764930856573352,1.3277836782668824,5.174854159828955,dual_text,0.6374041286329742,0.6837199330329895,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
34,0.6011491460694671,2026-04-12 21:03:27.442808,2026-04-12 21:03:40.433278,0 days 00:00:12.990470,150,1,2,0.6348415903025483,1.4829988276397446,0.6876876740547184,0.025983426753126277,1.1118834253442942,2,9,1100,1.3848293315245188,350,3,2,1.869311687289963,7.633563677089874e-05,1.816163461849129,0.6873707808726257,0.859609592568398,1.3848293315245188,5.607935061869889,dual_text,0.6443654750428448,0.713119626045227,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
35,0.6008065712340627,2026-04-12 21:03:40.433503,2026-04-12 21:03:53.377687,0 days 00:00:12.944184,100,1,2,0.6735348460985094,2.9745625998364877,0.623294776193634,0.04202001801726978,0.7079270356508546,3,8,1100,1.297081260456235,300,2,2,1.7303547133837724,0.23105298720066747,0.5988789644060556,0.7250540096274798,0.7791184702420426,1.297081260456235,5.191064140151317,dual_text,0.6329463138626958,0.777652382850647,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
36,0.6000583484161834,2026-04-12 21:03:53.378075,2026-04-12 21:04:06.226501,0 days 00:00:12.848426,150,1,2,0.7300163254166017,5.9639364451986285,0.537139496495866,0.11748155972417437,0.45189597349543326,2,9,1300,1.1889999872635688,400,2,2,1.5493875931519459,2.991091165530102e-05,1.3545951055386432,0.7293417668365288,0.6714243706198325,1.1889999872635688,4.648162779455838,dual_text,0.6080055532667205,0.7789890766143799,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
37,0.6003480726051675,2026-04-12 21:04:06.226744,2026-04-12 21:04:19.212614,0 days 00:00:12.985870,100,1,2,0.6065920323667129,1.8563206531757783,0.6586259086639609,0.06805334557334299,0.5487731066278518,3,10,1200,1.4366335233240735,450,3,2,1.8301695421168178,0.005519372591500996,2.255013705551696,0.8069607514113785,0.8232823858299511,1.4366335233240735,5.4905086263504534,dual_text,0.6176630262328564,0.6470214128494263,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
38,0.6008128548461823,2026-04-12 21:04:19.212875,2026-04-12 21:04:31.709499,0 days 00:00:12.496624,50,1,2,0.631940626155972,1.2285768071458463,0.600721074673341,0.03536628585093734,0.8677808682475145,2,8,1000,1.3882088404331507,350,3,2,1.4967898998813542,0.10315934176981889,3.572474551758396,0.8435766172551248,0.7509013433416762,1.3882088404331507,4.490369699644063,dual_text,0.6331557676000172,0.7498091459274292,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
39,0.6009423335334945,2026-04-12 21:04:31.709769,2026-04-12 21:04:47.543054,0 days 00:00:15.833285,150,1,2,0.6697158432104652,0.7138533626994126,0.7224708456147312,0.014112187522946273,0.641618462127836,2,6,1400,1.470376003389963,450,3,2,1.689327410511558,0.0011678816438911361,6.405468047358575,0.7573020973154921,0.903088557018414,1.470376003389963,5.067982231534675,dual_text,0.6374717238437558,0.697106122970581,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
40,0.5676799730740818,2026-04-12 21:04:47.543370,2026-04-12 21:05:01.466192,0 days 00:00:13.922822,200,2,2,0.5757675092224471,2.350743473086705,0.7974662338310837,0.01921766248393739,1.254889992879819,3,9,1100,1.3179406030501521,250,2,2,1.5842366210542427,0.00040354604099538305,0.49414459074904116,0.6955633604393526,0.9968327922888547,1.3179406030501521,4.752709863162728,dual_text,0.6142080576932822,0.6892813444137573,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
41,0.6344555364478865,2026-04-12 21:05:01.466460,2026-04-12 21:05:14.535787,0 days 00:00:13.069327,200,3,1,0.7755655922730221,3.5238398235108415,0.8620797399914204,0.015794399826225113,1.0763825675041274,2,7,900,1.4066769269247248,500,3,2,1.6272742185632783,0.0011595968234225512,6.589388522838007,0.7681274792758538,1.0775996749892756,1.4066769269247248,4.8818226556898345,dual_text,0.6356973687757039,0.775848388671875,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
42,0.6007291129326299,2026-04-12 21:05:14.536151,2026-04-12 21:05:23.611150,0 days 00:00:09.074999,200,3,1,0.7576705529688599,3.0350294467984624,0.7670267920561133,0.022918142214736703,0.857314568994982,2,10,900,1.4776902244074626,400,3,1,1.742868290279286,0.00013755480731333334,7.915409561758947,0.7502643811933235,0.9587834900701417,1.4776902244074626,5.228604870837858,dual_text,0.6303643704816031,0.7479393482208252,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
43,0.6345169298055919,2026-04-12 21:05:23.611408,2026-04-12 21:05:39.507613,0 days 00:00:15.896205,150,2,2,0.7935641368260594,1.940068422874699,0.9921199880882174,0.011499513008368352,0.7313291392873531,2,8,1200,1.4378704335561125,450,3,2,1.4023547840445776,0.013826092212989903,3.7533098066130006,0.7754868441395909,1.2401499851102717,1.4378704335561125,4.207064352133733,dual_text,0.6377438140325506,0.7884000539779663,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
44,0.6004757949450784,2026-04-12 21:05:39.507852,2026-04-12 21:05:48.803112,0 days 00:00:09.295260,250,3,1,0.7384029741931664,2.350664266229771,0.5603058172127957,0.026220620965590653,1.2681675352830921,2,7,700,0.9030009687926475,450,3,1,1.7707394690881944,0.0008864053963444266,0.8072843567403304,0.710839449934564,0.7003822715159946,0.9030009687926475,5.312218407264583,dual_text,0.6219204375632197,0.788347601890564,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
45,0.5670035572092162,2026-04-12 21:05:48.803498,2026-04-12 21:06:02.125347,0 days 00:00:13.321849,200,1,2,0.6935075858308044,3.243630386791213,0.7227667308359897,0.04755012141268083,0.6736236995395658,3,9,1000,1.4995905523927788,550,4,2,1.5452968073418096,0.020853688033229314,1.194358323229023,0.7317022386371617,0.9034584135449872,1.4995905523927788,4.635890422025429,dual_text,0.5916608621977616,0.7167401313781738,0.7164179104477612,0.9230769230769231,0.5853658536585366,COMPLETE
46,0.5996003213821093,2026-04-12 21:06:02.125571,2026-04-12 21:06:15.584829,0 days 00:00:13.459258,200,1,1,0.6563090234643807,4.037964534416589,0.5111053569445749,0.007460415461368418,1.4130671294020656,2,10,800,1.3741048455849572,400,3,2,1.681048773349439,0.006093356767170553,2.0875518468609924,0.6786541921867892,0.6388816961807187,1.3741048455849572,5.043146320048317,dual_text,0.5927379854642488,0.6459015011787415,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
47,0.4714980799808286,2026-04-12 21:06:15.585088,2026-04-12 21:06:28.219838,0 days 00:00:12.634750,150,3,2,0.8045872681270142,1.2736915289099355,1.060596376389303,0.015099376691012049,0.37572117081811496,2,8,1300,0.9631662203505486,500,4,1,1.499272415319531,0.0004424815267422717,0.1539409875775254,0.9910380210785276,1.3257454704866287,0.9631662203505486,4.497817245958593,dual_text,0.47850742793238377,0.3366369605064392,0.6857142857142857,0.8275862068965517,0.5853658536585366,COMPLETE
48,0.6346300394967102,2026-04-12 21:06:28.220251,2026-04-12 21:06:42.545591,0 days 00:00:14.325340,150,1,2,0.7139433910443607,2.429060760906834,0.6615399108470498,0.030634981859143526,1.8610063911876888,2,6,1100,1.2660105358370386,450,3,2,1.8739585013626587,0.0035925560639734387,5.706352818845272,0.7628412961331603,0.8269248885588122,1.2660105358370386,5.621875504087976,dual_text,0.6415141370698231,0.7444537281990051,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
49,0.6344899807568837,2026-04-12 21:06:42.545839,2026-04-12 21:06:57.141946,0 days 00:00:14.596107,150,1,2,0.6228571292194874,2.856762980609456,0.663086293588212,0.03043484194845074,0.5272529423007151,3,5,1100,1.2708724280105903,400,3,2,1.8542355186976056,0.0088917630834253,5.39200891910794,0.6662855268303262,0.8288578669852651,1.2708724280105903,5.562706556092817,dual_text,0.6368455124089407,0.7791549563407898,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
50,0.6347073997237027,2026-04-12 21:06:57.142216,2026-04-12 21:07:12.766134,0 days 00:00:15.623918,150,1,2,0.7245034582507789,1.8569035784848837,0.637629122201797,0.03708565320910963,1.8058113513408716,2,9,1200,1.2062069202771541,450,3,2,1.8973310512778334,0.07552351020566553,0.7348333476236995,0.8149325026141228,0.7970364027522463,1.2062069202771541,5.691993153833501,dual_text,0.644092811302909,0.7586734294891357,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
51,0.6000927285934606,2026-04-12 21:07:12.766358,2026-04-12 21:07:27.819310,0 days 00:00:15.052952,150,1,2,0.7213263646057062,1.756825192568492,0.634649165670391,0.03664450229022825,1.9968362568566884,2,9,1200,1.2147766913983469,450,3,2,1.905368081517115,0.45884391638971406,0.40954790913882516,0.8384875166199088,0.7933114570879887,1.2147766913983469,5.716104244551345,dual_text,0.6091515591759623,0.7485745549201965,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
52,0.6009470070569927,2026-04-12 21:07:27.819723,2026-04-12 21:07:42.508486,0 days 00:00:14.688763,150,1,2,0.6921143423883934,1.9261012223886378,0.5715969735536071,0.030328486173619325,1.843200550028445,2,2,1100,1.155060639429082,450,3,2,2.029128849763468,0.06605542886737463,0.6997103301730446,0.761655099604123,0.7144962169420088,1.155060639429082,6.087386549290404,dual_text,0.6376275079603628,0.7330196499824524,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
53,0.6345286141065037,2026-04-12 21:07:42.508712,2026-04-12 21:07:57.539002,0 days 00:00:15.030290,150,1,2,0.6540507253390085,2.507494965628946,0.6175607607768027,0.048396432200079886,1.7115433765654735,2,4,1200,1.2162466197584778,400,3,2,1.796854647801502,1.1112876146716932,1.5403235514781919,0.8080575724249937,0.7719509509710033,1.2162466197584778,5.390563943404506,dual_text,0.63813329072961,0.7717972993850708,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
54,0.5993605496652366,2026-04-12 21:07:57.539335,2026-04-12 21:08:13.418762,0 days 00:00:15.879427,100,1,2,0.7480727562119661,1.5504794823121066,0.5273093745245768,0.023487920594796055,1.8830514694754728,2,8,1000,1.1587589254595039,450,3,2,2.0113937232164045,0.02660652067191172,1.1246170416075234,0.7421500407697129,0.6591367181557211,1.1587589254595039,6.034181169649214,dual_text,0.5847455949018273,0.6258825659751892,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
55,0.5995583004238073,2026-04-12 21:08:13.419110,2026-04-12 21:08:29.562920,0 days 00:00:16.143810,150,1,2,0.6852491069401284,2.19030570968571,0.6952041929832772,0.019918259493998572,1.6574771492175355,3,9,1100,1.0813267644747244,500,3,2,1.9129361254104433,0.0038953202391104986,0.8334912535375918,0.8234493887042368,0.8690052412290965,1.0813267644747244,5.73880837623133,dual_text,0.5913372868541829,0.7401902079582214,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
56,0.6010255187501099,2026-04-12 21:08:29.563707,2026-04-12 21:08:46.096797,0 days 00:00:16.533090,150,1,2,0.7121963124282893,0.6894157221905082,0.5727383830016002,0.03952846853788484,1.4669231829929292,2,10,1300,1.2633202511738255,350,3,2,1.8737389612759376,0.04997139727557725,2.636188390666554,0.7834704142684269,0.7159229787520003,1.2633202511738255,5.621216883827813,dual_text,0.6402445643976039,0.6590883731842041,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
57,0.5999031358203178,2026-04-12 21:08:46.097034,2026-04-12 21:09:01.337593,0 days 00:00:15.240559,100,1,2,0.6216675463934618,2.3704758771863705,0.6487697501571521,0.028000308712822275,1.8301973283226625,2,8,1200,1.299528664722566,400,3,2,1.7557306884240154,1.9593966149598137e-05,1.9959042977132806,0.7026509403975024,0.8109621876964401,1.299528664722566,5.267192065272046,dual_text,0.602831800071202,0.7376497983932495,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
58,0.6343521088955624,2026-04-12 21:09:01.338055,2026-04-12 21:09:14.705276,0 days 00:00:13.367221,200,1,2,0.6555938721137992,2.6387008511957566,0.9518595643745276,0.0707165689228716,0.9133211639528168,3,6,1200,1.232785369033064,450,3,2,1.7159541221330763,0.001650282975912545,3.697738423538659,0.9300924848313483,1.1898244554681594,1.232785369033064,5.147862366399229,dual_text,0.6322497836982325,0.7364743947982788,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
59,0.6000883825796558,2026-04-12 21:09:14.705502,2026-04-12 21:09:28.595131,0 days 00:00:13.889629,150,1,2,0.7645352705404362,3.3652762963698857,0.600183816836661,0.047278340390984566,1.9029551714187376,2,4,1000,1.3303536224237367,500,3,2,1.9811169841293306,4.964345771106273e-05,0.2800596538016237,0.721868398130787,0.7502297710458262,1.3303536224237367,5.943350952387991,dual_text,0.6090066920491324,0.6514869332313538,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
60,0.6009670029787737,2026-04-12 21:09:28.595627,2026-04-12 21:09:43.315593,0 days 00:00:14.719966,150,1,2,0.7031017884868999,1.705269892226624,0.5235574215029052,0.031699004104174096,1.1810980917428722,6,9,1100,1.1919825372448039,350,3,2,2.0828326753299002,0.12208142776111647,0.05952306875014889,0.7962970522871393,0.6544467768786315,1.1919825372448039,6.248498025989701,dual_text,0.6382940386863983,0.6708915829658508,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
61,0.634405814334008,2026-04-12 21:09:43.316031,2026-04-12 21:09:56.032322,0 days 00:00:12.716291,200,2,1,0.7894540860789203,2.277680612837408,0.752112253925474,0.008801643484670659,1.6085085007728233,2,7,900,1.4402891423400055,450,3,1,1.638746336382349,0.00279214105298703,6.765875735008602,0.7748186235919534,0.9401403174068425,1.4402891423400055,4.916239009147047,dual_text,0.6340399649797517,0.7461605668067932,0.7384615384615385,1.0,0.5853658536585366,COMPLETE
62,0.6007488752960988,2026-04-12 21:09:56.032551,2026-04-12 21:10:12.546688,0 days 00:00:16.514137,200,2,2,0.8140200038029157,2.0136404798374485,0.7031946759854405,0.012272278443592962,1.7933770300328975,2,6,1100,1.4116352105246746,400,3,2,1.584238883272558,0.0008052586345780021,2.909500566546793,0.7487021726908958,0.8789933449818006,1.4116352105246746,4.752716649817674,dual_text,0.6310231159305659,0.7464941143989563,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
63,0.5992798053922611,2026-04-12 21:10:12.547065,2026-04-12 21:10:27.353042,0 days 00:00:14.805977,150,1,2,0.7263193472066302,1.3061279323502886,0.6550104870346055,0.012925892615504307,1.7516535068278778,2,5,500,1.473104641575999,450,4,2,1.798913192081232,0.004510893564362335,5.294119998839413,0.7666767111569355,0.8187631087932569,1.473104641575999,5.3967395762436965,dual_text,0.5820541191359772,0.6200616955757141,0.7272727272727273,0.96,0.5853658536585366,COMPLETE
