number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
10,0.0033053656008732446,2026-04-12 22:02:23.099682,2026-04-12 22:02:32.655143,0 days 00:00:09.555461,100,2,1,0.8571587060730009,2.913466590324034,0.5458201769999156,0.1142339503034971,1.9517341873281204,6,1,1400,0.9037916026799369,350,3,1,1.7725112727229566,1.1870982203151895e-05,0.01121530872596108,0.9879340200290081,0.6822752212498945,0.9037916026799369,5.31753381816887,dual_text,0.5023357161075437,0.5457805395126343,0.5294117647058824,0.6923076923076923,0.42857142857142855,COMPLETE
11,0.18021143745849166,2026-04-12 22:02:32.655386,2026-04-12 22:02:53.395038,0 days 00:00:20.739652,150,1,1,0.8738959087430831,5.921321480162237,0.668239099504675,0.005095487479522557,1.3890523103734072,3,3,800,1.4213264124074918,650,3,1,1.2328474258426287,0.0007452202511011373,0.014883278249719942,0.8128774805170867,0.8352988743808437,1.4213264124074918,3.6985422775278862,dual_text,0.5168518368516839,0.47253334522247314,0.5882352941176471,0.7692307692307693,0.47619047619047616,COMPLETE
12,0.1807425906235457,2026-04-12 22:02:53.395358,2026-04-12 22:03:08.252952,0 days 00:00:14.857594,200,2,1,0.999126009776693,3.7600012692371805,0.9505103716973233,0.11905431414883734,0.7609363429274961,3,6,1200,1.4957592715761472,650,3,1,1.4185214167755593,1.6089076937497149,0.037185525474984465,0.8075729170838263,1.188137964621654,1.4957592715761472,4.255564250326678,dual_text,0.5345569423534863,0.45597049593925476,0.5882352941176471,0.7692307692307693,0.47619047619047616,COMPLETE
13,0.36393753253687633,2026-04-12 22:03:08.253235,2026-04-12 22:03:22.280247,0 days 00:00:14.027012,200,1,2,0.8452500488876938,2.4574161719814787,0.6789121475661167,0.04388370910320251,0.5706791727056311,2,3,800,1.314401050636009,350,3,1,1.7844342396028372,0.0005099932268935515,0.04895896632839912,0.8862335388445625,0.8486401844576459,1.314401050636009,5.353302718808512,dual_text,0.5997195530310131,0.2515779733657837,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
14,0.18004649649799553,2026-04-12 22:03:22.280618,2026-04-12 22:03:35.943752,0 days 00:00:13.663134,100,2,1,0.8403160034210813,2.21369066237642,0.6554796314425351,0.05951040902533594,0.5705279876125504,3,3,800,1.3222616863067185,350,3,1,1.798928966459739,1.8819503192775375e-05,0.060894479319727586,0.8576437235203725,0.8193495393031689,1.3222616863067185,5.396786899379217,dual_text,0.5113538048351481,0.3468008041381836,0.5882352941176471,0.7692307692307693,0.47619047619047616,COMPLETE
15,0.22675861261795127,2026-04-12 22:03:35.943972,2026-04-12 22:03:50.334921,0 days 00:00:14.390949,150,2,2,0.7280325017802725,2.1361881558191307,0.6026659003441917,0.04047038097680999,1.3080046060742223,2,2,1200,1.1241656047279158,350,3,1,1.8416627321567989,0.000235873579444418,0.06387039393699026,0.7913422410949142,0.7533323754302396,1.1241656047279158,5.524988196470397,dual_text,0.5145952633656753,0.07924512773752213,0.6037735849056604,0.5,0.7619047619047619,COMPLETE
16,0.3617614169317923,2026-04-12 22:03:50.335248,2026-04-12 22:04:03.809358,0 days 00:00:13.474110,150,1,1,0.8130696901680857,1.5505976211198318,0.9195115616581364,0.07262854578002366,1.4690030760761905,3,7,800,1.329103057456383,400,2,1,2.062344664999265,0.0016837675451748355,0.034393536138821255,0.9621917524185517,1.1493894520726706,1.329103057456383,6.187033994997795,dual_text,0.5271823661948785,0.17450134456157684,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
17,0.4156942064849448,2026-04-12 22:04:03.809589,2026-04-12 22:04:18.362523,0 days 00:00:14.552934,200,3,2,0.9100906978371522,2.6040153922135425,0.7321330610274753,0.0857299729327568,1.6893311306031293,4,4,1300,0.9996320057661572,300,4,2,1.6767459067140353,6.473242518579745e-05,0.30482038385402443,0.8644430952855294,0.9151663262843441,0.9996320057661572,5.030237720142106,dual_text,0.5231402161648334,0.2199200838804245,0.6666666666666666,0.7222222222222222,0.6190476190476191,COMPLETE
18,0.3083294915138103,2026-04-12 22:04:18.362757,2026-04-12 22:04:31.777546,0 days 00:00:13.414789,100,3,2,0.9087799008676337,4.376236795519587,0.740813034633752,0.09550729092780741,1.7277673717098492,5,4,1300,0.986423326977452,300,4,2,1.6290217516978123,4.842784117230579e-05,0.348362855507233,0.7716420323363914,0.92601629329219,0.986423326977452,4.887065255093437,dual_text,0.45308831361824453,0.24445629119873047,0.631578947368421,0.7058823529411765,0.5714285714285714,COMPLETE
19,0.4138876181496146,2026-04-12 22:04:31.777823,2026-04-12 22:04:47.479100,0 days 00:00:15.701277,250,3,1,0.691909809739678,0.9237488016987805,0.5948707915399017,0.08033990083405296,1.951870087698698,6,6,1300,0.980529740333646,300,4,2,1.4680650302421039,0.005757801756337771,0.30657553522298475,0.7676867930108446,0.7435884894248772,0.980529740333646,4.404195090726311,dual_text,0.4629206049871621,0.20442871749401093,0.6666666666666666,0.6666666666666666,0.6666666666666666,COMPLETE
20,0.36096789350728953,2026-04-12 22:04:47.479358,2026-04-12 22:05:05.140445,0 days 00:00:17.661087,150,3,1,0.8942318028085543,3.0208406959856027,0.7418114337091765,0.03017472491911627,1.6157066324264533,4,4,1100,1.0535666948505524,300,4,2,1.6772977760578618,1.0102404028495135e-05,0.10991765392144207,0.6639335385052986,0.9272642921364705,1.0535666948505524,5.031893328173585,dual_text,0.5007315853781183,0.31527310609817505,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
21,0.3677028549539635,2026-04-12 22:05:05.140720,2026-04-12 22:05:25.174864,0 days 00:00:20.034144,250,3,1,0.686727589813222,0.7810514041874397,0.5850555667184657,0.07682525034435535,1.945984838427887,6,7,1300,0.9765463711116745,300,4,2,1.478737095760338,0.006299263296093145,0.35754205772284237,0.7743617812242498,0.7313194583980821,0.9765463711116745,4.436211287281014,dual_text,0.473816095364673,0.20912063121795654,0.6511627906976745,0.6363636363636364,0.6666666666666666,COMPLETE
22,0.3169569074993741,2026-04-12 22:05:25.175201,2026-04-12 22:05:47.070152,0 days 00:00:21.894951,250,3,1,0.8006551599732237,1.0762740854335888,0.6051842755395398,0.05827248512019435,1.7624365728167541,6,6,1300,1.0233340010960073,400,4,2,1.3910035452664813,0.045326432120410334,0.18842420091138753,0.6873291135619295,0.7564803444244248,1.0233340010960073,4.173010635799444,dual_text,0.48392943697101015,0.22786268591880798,0.6341463414634146,0.65,0.6190476190476191,COMPLETE
23,0.26011149648754806,2026-04-12 22:05:47.070459,2026-04-12 22:06:05.324000,0 days 00:00:18.253541,200,3,1,0.6892866600702918,1.8256946521951065,0.8832623654042724,0.08729740836501648,1.5552864253130705,5,4,1400,0.9396823330935329,300,4,2,1.5308567205658734,0.002881599817074678,0.524610995098698,0.7575425751010042,1.1040779567553405,0.9396823330935329,4.59257016169762,dual_text,0.46525501112339573,0.18269357085227966,0.6153846153846154,0.6666666666666666,0.5714285714285714,COMPLETE
24,0.5094464064518089,2026-04-12 22:06:05.324659,2026-04-12 22:06:23.080839,0 days 00:00:17.756180,250,2,1,0.5532396716814292,0.9836119752235468,0.5037578178726556,0.05954756206834243,1.8065272641577226,4,2,1200,1.128476050935511,250,4,2,1.3539292530389795,6.764623302518728e-05,0.2218264992883807,0.864206712891861,0.6296972723408195,1.128476050935511,4.061787759116939,dual_text,0.5474383545951824,0.05559716373682022,0.6976744186046512,0.6818181818181818,0.7142857142857143,COMPLETE
25,0.26261624425024876,2026-04-12 22:06:23.081100,2026-04-12 22:06:39.935334,0 days 00:00:16.854234,200,2,1,0.9527101425155102,2.6640483630578964,0.5006195127236126,0.05543705437737198,1.2505937219157224,4,2,1200,1.1545734872485804,250,4,2,1.3299023448299434,6.716965685647039e-05,1.6559852520009872,0.8647424467079314,0.6257743909045157,1.1545734872485804,3.98970703448983,dual_text,0.5487466032134183,0.10498707741498947,0.6153846153846154,0.5161290322580645,0.7619047619047619,COMPLETE
26,0.3181326458579764,2026-04-12 22:06:39.935847,2026-04-12 22:06:55.369203,0 days 00:00:15.433356,250,2,2,0.560704630366626,1.809858547199795,0.7089217256211053,0.09771835516677031,1.498599410420797,4,2,1100,1.128539295450506,250,3,2,1.8746811263294743,0.000164946785631272,0.10851769426670498,0.9379488205652641,0.8861521570263817,1.128539295450506,5.624043378988423,dual_text,0.523120715591085,0.07851359248161316,0.6341463414634146,0.65,0.6190476190476191,COMPLETE
27,0.21442916237158482,2026-04-12 22:06:55.369520,2026-04-12 22:07:13.867272,0 days 00:00:18.497752,100,2,1,0.9569113924082141,0.10177095075018955,0.5545354158668104,0.06502932283410429,1.7794544254916131,5,1,1000,1.0556791252525186,400,4,2,2.0968168864401417,2.6054648913214658e-05,0.023074727537190084,0.8342624669776815,0.693169269833513,1.0556791252525186,6.290450659320426,dual_text,0.48097207905283457,0.06592989712953568,0.6,0.631578947368421,0.5714285714285714,COMPLETE
28,0.5100288965714184,2026-04-12 22:07:13.867667,2026-04-12 22:07:28.340620,0 days 00:00:14.472953,200,2,2,0.8806647400024378,3.77613069971485,0.7449605716196656,0.04435337895309147,1.1512633735995035,3,2,1400,0.940954904685092,250,2,2,1.7434442628294025,9.621639479668795e-05,1.387553663059579,0.8818841523845088,0.931200714524582,0.940954904685092,5.230332788488207,dual_text,0.5668546919154961,0.19278767704963684,0.6976744186046512,0.6818181818181818,0.7142857142857143,COMPLETE
29,0.36936760606208563,2026-04-12 22:07:28.340921,2026-04-12 22:07:44.601735,0 days 00:00:16.260814,250,2,1,0.797876329608206,4.465633658757732,0.6285746004499746,0.04329008754311349,1.1076229347288886,3,2,1400,0.9519817719289974,250,2,2,1.712014890298753,0.0006130008433901202,5.785205046956408,0.8859595615472793,0.7857182505624682,0.9519817719289974,5.1360446708962595,dual_text,0.5293077989687435,0.249336838722229,0.6511627906976745,0.6363636363636364,0.6666666666666666,COMPLETE
30,0.4175549782569232,2026-04-12 22:07:44.602047,2026-04-12 22:08:00.437073,0 days 00:00:15.835026,200,2,2,0.8732117445117067,3.6897207220924333,0.8009898898399362,0.03221343384647617,0.8932715555801501,3,1,1200,1.0281734495622867,450,2,2,1.9802048662027094,0.00032342977311958064,1.5121468008201089,0.9348408475212883,1.0012373622999202,1.0281734495622867,5.9406145986081285,dual_text,0.585165941897448,0.28393468260765076,0.6666666666666666,0.6666666666666666,0.6666666666666666,COMPLETE
31,0.4161367236090372,2026-04-12 22:08:00.437454,2026-04-12 22:08:18.018734,0 days 00:00:17.581280,200,2,2,0.8761551054175314,3.8172623419200065,0.7834619090281075,0.031471123087039025,0.9538505287968483,3,1,1200,1.0435628890267097,600,2,2,1.9861500013439681,0.0002936002598726653,1.1562949474484865,0.9212770876661951,0.9793273862851344,1.0435628890267097,5.958450004031905,dual_text,0.5378907869679146,0.2539792060852051,0.6666666666666666,0.6666666666666666,0.6666666666666666,COMPLETE
32,0.3621793110981184,2026-04-12 22:08:18.019180,2026-04-12 22:08:36.041783,0 days 00:00:18.022603,200,2,2,0.9700746041700928,3.3495586609171815,0.8633825917842837,0.02400032889722421,0.8397416369599465,2,2,1000,1.093119461451889,450,2,2,1.906700122796408,0.0001089889027437299,1.950015891913123,0.9636518300433052,1.0792282397303545,1.093119461451889,5.7201003683892235,dual_text,0.5411121717390832,0.36086341738700867,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
33,0.1718692076879671,2026-04-12 22:08:36.042180,2026-04-12 22:08:53.317408,0 days 00:00:17.275228,150,2,2,0.9248059902941013,4.189887208369933,0.809268978440313,0.018067507363165782,0.6920230243515301,3,3,1400,0.9488701695329221,450,2,2,2.0728449593478055,3.158892190829826e-05,3.233631992676503,0.943018793745672,1.0115862230503911,0.9488701695329221,6.218534878043417,dual_text,0.5257215570785854,0.27877411246299744,0.5853658536585366,0.6,0.5714285714285714,COMPLETE
34,0.21424988602194583,2026-04-12 22:08:53.317628,2026-04-12 22:09:07.672487,0 days 00:00:14.354859,50,2,2,0.8311160542230905,5.116150443516074,0.7722691636171812,0.0485497540674869,1.1966724093409935,2,1,1200,1.1806131656495082,250,2,2,2.1136653329786568,0.0008936804388521676,3.6272085381687362,0.8998881650147825,0.9653364545214765,1.1806131656495082,6.34099599893597,dual_text,0.4749962007315312,0.26321837306022644,0.6,0.631578947368421,0.5714285714285714,COMPLETE
35,0.33148619587699646,2026-04-12 22:09:07.672823,2026-04-12 22:09:22.584490,0 days 00:00:14.911667,200,2,2,0.8772426909905141,3.309724953419729,0.7042133732220721,0.036683347975141986,1.333736081520492,3,2,900,1.0269135404855783,500,2,2,1.8451222951298032,0.00035404304248499795,1.162066347249025,0.9130731987784844,0.8802667165275901,1.0269135404855783,5.53536688538941,dual_text,0.5530859618573298,0.1851067841053009,0.6382978723404256,0.5769230769230769,0.7142857142857143,COMPLETE
36,0.33088632696337494,2026-04-12 22:09:22.584722,2026-04-12 22:09:39.330565,0 days 00:00:16.745843,250,2,2,0.7591170797538165,5.458822448105261,0.8441746066746136,0.02922922875899264,1.0011093476414226,2,1,1400,1.2338760419311414,350,2,2,1.7226672421746643,0.0001309725992275931,0.4711940309383604,0.882898408549638,1.055218258343267,1.2338760419311414,5.168001726523993,dual_text,0.533090331403278,0.1973745971918106,0.6382978723404256,0.5769230769230769,0.7142857142857143,COMPLETE
37,-0.847135764818072,2026-04-12 22:09:39.330906,2026-04-12 22:09:51.998386,0 days 00:00:12.667480,50,2,2,0.9387937448236341,4.047193869160834,0.6395983324512922,0.015839819519507234,0.020130710865555512,4,3,1100,1.070370689649818,550,2,2,1.9353278296348624,2.106037762556509e-05,0.1773911918242123,0.9945617989234028,0.7994979155641152,1.070370689649818,5.805983488904587,dual_text,0.09547450606427085,0.2019181102514267,0.25,0.2,0.3333333333333333,COMPLETE
38,0.26130977333099725,2026-04-12 22:09:51.998717,2026-04-12 22:10:05.044365,0 days 00:00:13.045648,200,1,1,0.7753065431045177,0.6468587844600413,0.5411144260394403,0.026204914107037913,1.4203792144096747,2,2,1300,1.1041904831226854,250,2,1,2.0062470585696333,4.538451400940673e-05,2.2556035405921357,0.8476456183113157,0.6763930325493004,1.1041904831226854,6.0187411757089,dual_text,0.5051975725717034,0.14340901374816895,0.6153846153846154,0.6666666666666666,0.5714285714285714,COMPLETE
39,0.1885790680945415,2026-04-12 22:10:05.044623,2026-04-12 22:10:24.997569,0 days 00:00:19.952946,250,2,2,0.558219180649765,1.2252869838772409,0.9086406650499402,0.011907539093279363,1.0446368694204715,4,1,1400,0.9430720521735323,600,3,2,1.296868989654652,0.0012847753731139503,1.2188878421283662,0.8227363319207353,1.1358008313124253,0.9430720521735323,3.8906069689639557,dual_text,0.5283931789089603,0.12433520704507828,0.5909090909090909,0.5652173913043478,0.6190476190476191,COMPLETE
40,0.5693062356041607,2026-04-12 22:10:24.997819,2026-04-12 22:10:37.266446,0 days 00:00:12.268627,100,2,1,0.8892181587649166,0.3962830449239799,0.7767573763723125,0.04663134208878758,1.8610493086138549,3,3,700,1.0148723898443757,500,2,1,1.6379099388959648,7.837601612033149e-05,4.52209688515075,0.9651091089878101,0.9709467204653905,1.0148723898443757,4.913729816687894,dual_text,0.5153360586002299,0.17124450206756592,0.717948717948718,0.7777777777777778,0.6666666666666666,COMPLETE
41,0.36177957377167747,2026-04-12 22:10:37.266749,2026-04-12 22:10:50.837235,0 days 00:00:13.570486,100,2,1,0.8877871713287088,0.2873877963962403,0.7818076566806382,0.049428327079917046,1.8839927833912098,3,3,900,1.0259569130021216,550,2,1,1.5870476517840941,8.673636756401453e-05,4.098533113795688,0.9333591376161401,0.9772595708507978,1.0259569130021216,4.761142955352282,dual_text,0.52778759419105,0.19140887260437012,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
42,0.4147702479265276,2026-04-12 22:10:50.837579,2026-04-12 22:11:04.643096,0 days 00:00:13.805517,100,2,1,0.8572383985452959,0.28823737484885337,0.7630928644327768,0.036931811459193865,1.8222459249115115,3,4,700,0.9159735195036472,550,2,1,2.15856154838833,0.00019560065182638593,6.202605208905438,0.9711348142025292,0.953866080540971,0.9159735195036472,6.47568464516499,dual_text,0.49234159755092577,0.168254554271698,0.6666666666666666,0.7222222222222222,0.6190476190476191,COMPLETE
43,0.3091496356413117,2026-04-12 22:11:04.643513,2026-04-12 22:11:16.911333,0 days 00:00:12.267820,150,2,1,0.9179004353583643,0.5277144382034443,0.7091955571902435,0.06810017494039339,1.5426562808108137,4,2,600,1.0083227532857637,500,2,1,1.748640657233642,1.648612214743416e-05,0.7937679810380922,0.9502282596318701,0.8864944464878044,1.0083227532857637,5.245921971700926,dual_text,0.48042645120162414,0.10075041651725769,0.631578947368421,0.7058823529411765,0.5714285714285714,COMPLETE
44,0.36047877068879197,2026-04-12 22:11:16.911819,2026-04-12 22:11:28.193530,0 days 00:00:11.281711,50,2,1,0.8235615123072394,3.7234312271465804,0.9777973430188143,0.04491862521511509,1.6411016358762567,3,5,600,0.9645346322970432,500,2,1,2.031010014718759,3.729216802299743e-05,2.969874112740937,0.9103004803039663,1.2222466787735178,0.9645346322970432,6.093030044156277,dual_text,0.48442749142820024,0.4132230579853058,0.6486486486486487,0.75,0.5714285714285714,COMPLETE
45,0.3688225672193509,2026-04-12 22:11:28.193751,2026-04-12 22:11:39.356142,0 days 00:00:11.162391,100,2,1,0.9789140192570794,3.081372863240261,0.8246626630223796,0.06327877471933338,1.1122958308070066,2,1,700,0.9180308869369577,450,2,1,1.8375407411850004,0.000351541854982387,1.491414465260521,0.9843054706901945,1.0308283287779745,0.9180308869369577,5.5126222235550015,dual_text,0.5111398375442525,0.22153164446353912,0.6511627906976745,0.6363636363636364,0.6666666666666666,COMPLETE
46,0.30571847849510625,2026-04-12 22:11:39.356673,2026-04-12 22:11:50.939672,0 days 00:00:11.582999,150,2,1,0.8581047284311119,4.686299994604386,1.0826415692573619,0.021707775007098373,0.8958554095476965,2,3,700,1.1377048140488195,250,3,1,1.9561746085495422,0.00011900756383906568,4.953212836191218,0.8987665686125519,1.3533019615717023,1.1377048140488195,5.8685238256486265,dual_text,0.5609863202072463,0.16450147330760956,0.6296296296296297,0.5151515151515151,0.8095238095238095,COMPLETE
47,0.2477081438043084,2026-04-12 22:11:50.940121,2026-04-12 22:12:01.931155,0 days 00:00:10.991034,50,1,1,0.9019927908589643,0.9775630706637787,0.6969434464369192,0.05332619222484008,1.86708300906908,3,9,400,1.1753417094019034,500,2,1,1.892377071698651,7.289548915567523e-05,7.584304735583205,0.7123315028824916,0.871179308046149,1.1753417094019034,5.677131215095953,dual_text,0.4791603490325016,0.3602433502674103,0.6111111111111112,0.7333333333333333,0.5238095238095238,COMPLETE
48,0.4637470164068045,2026-04-12 22:12:01.931424,2026-04-12 22:12:13.472745,0 days 00:00:11.541321,100,2,2,0.9395226563091289,0.0428021588537596,0.8594577104213854,0.03328429503246702,1.9979320345874882,3,3,500,1.0791970772674073,400,2,1,1.6058132847454711,0.0004855860774427105,2.4951702365025836,0.8798697911672657,1.0743221380267318,1.0791970772674073,4.817439854236413,dual_text,0.49888428673087953,0.09414022415876389,0.6829268292682927,0.7,0.6666666666666666,COMPLETE
49,0.3680942403636497,2026-04-12 22:12:13.472973,2026-04-12 22:12:25.516157,0 days 00:00:12.043184,100,2,1,0.9995563398986897,0.007720151819591389,0.8694798207918778,0.039331419511862524,1.9656853687728568,4,3,500,1.2258864542709094,400,3,1,1.6078045545939441,0.014210409072586916,2.5198312736980792,0.803328262837981,1.0868497759898472,1.2258864542709094,4.823413663781833,dual_text,0.48686227568754475,0.09506767988204956,0.6511627906976745,0.6363636363636364,0.6666666666666666,COMPLETE
50,0.3164137362691877,2026-04-12 22:12:25.516666,2026-04-12 22:12:37.723837,0 days 00:00:12.207171,100,1,2,0.9480578653776255,0.37881637724732536,1.197952479882228,0.011091689225244205,1.6133796645146088,2,4,500,1.1056852598997988,300,2,1,1.5188616928410337,4.5436106163452144e-05,0.01292821123208845,0.8746449503818924,1.497440599852785,1.1056852598997988,4.556585078523101,dual_text,0.46582372929812715,0.228522390127182,0.6341463414634146,0.65,0.6190476190476191,COMPLETE
51,0.5591096502288532,2026-04-12 22:12:37.724206,2026-04-12 22:12:49.151678,0 days 00:00:11.427472,100,2,2,0.6256706516684121,0.7672946989821643,0.7892900660339333,0.033688351428559214,1.993884398363757,3,2,400,1.0700568179784427,450,2,1,1.6396945945907861,0.000159927619050904,0.7761631816847712,0.9249749811495892,0.9866125825424166,1.0700568179784427,4.919083783772359,dual_text,0.5417502457236787,0.09198951721191406,0.7142857142857143,0.7142857142857143,0.7142857142857143,COMPLETE
52,0.5697955751533282,2026-04-12 22:12:49.151920,2026-04-12 22:13:00.986091,0 days 00:00:11.834171,100,2,2,0.5835503380868861,0.6894707233273851,0.8415250803422449,0.026779697774281026,1.8657453307258858,3,3,400,1.0810808830237695,450,2,1,1.648539147046207,0.00018110466649486583,0.8768015590988504,0.8482665481940463,1.0519063504278061,1.0810808830237695,4.945617441138621,dual_text,0.5316473769058151,0.14743846654891968,0.717948717948718,0.7777777777777778,0.6666666666666666,COMPLETE
53,0.515304230522061,2026-04-12 22:13:00.986325,2026-04-12 22:13:12.461029,0 days 00:00:11.474704,100,2,2,0.5859028436610467,1.4060025141908499,0.7519874182635169,0.02742206313416048,1.8604042613173308,3,2,400,1.0017446516283988,450,2,1,1.6459011384018376,2.2523286983213047,0.8429472947212894,0.8500193771186102,0.9399842728293961,1.0017446516283988,4.937703415205513,dual_text,0.5101410174020419,0.1986991912126541,0.7,0.7368421052631579,0.6666666666666666,COMPLETE
