number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
10,-1.2603551775200592,2026-04-12 22:40:20.447290,2026-04-12 22:40:33.725040,0 days 00:00:13.277750,50,3,2,0.6899753828620541,1.7369701204659158,0.579872561085997,0.02414997459398813,1.0440376254778831,2,10,1000,1.3349666608965693,300,2,1,2.179455885074308,1.856457499345354,0.06215273806145037,0.6810765824459035,0.7248407013574963,1.3349666608965693,6.538367655222924,dual_text,0.053888448861885055,0.09346969425678253,0.11267605633802817,0.12903225806451613,0.1,COMPLETE
11,0.055244424405239356,2026-04-12 22:40:33.725269,2026-04-12 22:40:49.607695,0 days 00:00:15.882426,100,3,1,0.7199269841998794,0.25552646385929023,1.1817679588414236,0.02364644500766137,1.8826735148683162,6,1,400,1.0910878863333235,250,4,2,1.6965494461513138,1.014857226326114e-05,0.07671514824312431,0.8985676615410779,1.4772099485517796,1.0910878863333235,5.089648338453941,dual_text,0.2728533625275861,0.00851522758603096,0.5490196078431373,0.45161290322580644,0.7,COMPLETE
12,0.2107072683769039,2026-04-12 22:40:49.607922,2026-04-12 22:41:03.748945,0 days 00:00:14.141023,150,2,1,0.6743470679224512,1.7321290661941942,1.1915515733612625,0.020629897629841184,1.894549812823617,6,1,400,1.0820063677334966,300,4,2,1.6854795369729099,1.0547892201724155e-05,0.061850449909797475,0.8909176395092686,1.4894394667015782,1.0820063677334966,5.05643861091873,dual_text,0.3569089458968004,0.03516946732997894,0.6,0.54,0.675,COMPLETE
13,0.02948085259608979,2026-04-12 22:41:03.749292,2026-04-12 22:41:16.737553,0 days 00:00:12.988261,150,2,1,0.7103677053188476,1.2680778353737472,1.1971208485674816,0.0249948888282594,1.9356658054343099,6,1,400,1.0742943691284836,250,4,2,1.6036868545738514,1.4535443361554034e-05,0.12214522945300457,0.8870418679136729,1.4964010607093519,1.0742943691284836,4.811060563721554,dual_text,0.31602841986966085,0.020818054676055908,0.54,0.45,0.675,COMPLETE
14,0.38752930526810403,2026-04-12 22:41:16.737967,2026-04-12 22:41:31.209224,0 days 00:00:14.471257,150,2,1,0.5935691370370622,1.8833450470266588,1.184882722907395,0.02363040363271121,1.9719159061486013,6,2,400,1.0672067944387889,650,4,2,1.6942345681792141,7.613446797722422e-05,0.05919053395895864,0.8986801787630021,1.4811034036342439,1.0672067944387889,5.082703704537643,dual_text,0.4281920321435606,0.05667157843708992,0.6582278481012658,0.6666666666666666,0.65,COMPLETE
15,-0.6120465512820823,2026-04-12 22:41:31.209445,2026-04-12 22:41:45.547478,0 days 00:00:14.338033,150,2,1,0.5599379426880938,2.1519309747890008,0.964427126267528,0.039952829257708385,1.6070639906257693,6,3,600,1.0448444210815788,650,4,2,1.492901019028458,5.64869690097522e-05,0.045676876379301776,0.8887673501300396,1.20553390783441,1.0448444210815788,4.478703057085374,dual_text,0.1634200420096889,0.0133466562256217,0.327683615819209,0.2116788321167883,0.725,COMPLETE
16,0.3646449089861815,2026-04-12 22:41:45.547696,2026-04-12 22:41:59.955130,0 days 00:00:14.407434,250,2,1,0.6339841299990903,2.4228767325879983,1.198806791406755,0.016801429791558808,1.6559288023861494,5,2,500,1.0337704184897847,500,4,2,1.7353293802910437,9.087373934265533e-05,0.011604733503855165,0.9166375218956019,1.4985084892584437,1.0337704184897847,5.205988140873131,dual_text,0.42792266901730125,0.053019024431705475,0.6506024096385542,0.627906976744186,0.675,COMPLETE
17,0.2676632487120937,2026-04-12 22:41:59.955512,2026-04-12 22:42:15.580413,0 days 00:00:15.624901,250,2,1,0.5592498856025413,2.591263602177983,0.9731517456193728,0.005165026448335706,1.5776857070948136,5,3,800,1.0284983793965177,650,3,1,1.4410896491442415,0.00011567568695140392,0.011632433511166189,0.9915178879873394,1.216439682024216,1.0284983793965177,4.323268947432725,dual_text,0.35067971897455347,0.077030710875988,0.6190476190476191,0.5909090909090909,0.65,COMPLETE
18,0.294695622816631,2026-04-12 22:42:15.580655,2026-04-12 22:42:31.018400,0 days 00:00:15.437745,250,2,1,0.6134533971053129,0.9701986930178408,1.1099223969498868,0.016929489674086612,1.309271189985271,5,2,500,1.005835075758347,500,2,2,1.7801545007426969,0.00019683726849305036,0.02007635853299402,0.9175646629191677,1.3874029961873586,1.005835075758347,5.340463502228091,dual_text,0.36582308613576303,0.03520449623465538,0.627906976744186,0.5869565217391305,0.675,COMPLETE
19,-1.2771085458350218,2026-04-12 22:42:31.018636,2026-04-12 22:42:45.974733,0 days 00:00:14.956097,200,2,1,0.6228558449783423,3.784855301637534,0.6558143080534302,0.03666649026205162,1.7334936247208974,5,10,1000,1.1261151498296966,550,4,2,1.6072020379042664,0.0015314945282769868,0.027913415748915586,0.8210937782004357,0.8197678850667878,1.1261151498296966,4.821606113712799,dual_text,0.048762757880235645,0.13170993328094482,0.10714285714285714,0.1875,0.075,COMPLETE
20,-0.4104624443316691,2026-04-12 22:42:45.975002,2026-04-12 22:42:56.058328,0 days 00:00:10.083326,200,1,1,0.768604164236416,2.2537380980015636,0.8661575004709761,0.040826353610843996,1.4544190216231438,6,4,500,1.2579419732559285,600,3,1,1.7218301907808782,0.004868030570810798,0.010148584217911781,0.9298631026208496,1.08269687558872,1.2579419732559285,5.165490572342635,dual_text,0.177567645084716,0.014934494160115719,0.39473684210526316,0.26785714285714285,0.75,COMPLETE
21,0.38659334614574126,2026-04-12 22:42:56.058574,2026-04-12 22:43:12.517636,0 days 00:00:16.459062,250,2,1,0.6185709315644331,0.9321910053475151,1.1170439378156116,0.015759454504173213,1.218569157617784,5,2,500,1.0036138840535422,500,2,2,1.7837636684132527,0.0001945793411945373,0.021942517700750654,0.9273375151355896,1.3963049222695145,1.0036138840535422,5.351291005239759,dual_text,0.39699339473146866,0.04576561972498894,0.6582278481012658,0.6666666666666666,0.65,COMPLETE
22,-0.4199544780670442,2026-04-12 22:43:12.518010,2026-04-12 22:43:31.227539,0 days 00:00:18.709529,250,2,1,0.6511228739442101,0.9969491920237319,1.1366339405951094,0.014983858070473624,0.9793803434461267,5,2,500,1.001875096450881,450,2,2,1.6044584249067801,3.739918953994913e-05,0.12990401634273874,0.9872963484091534,1.4207924257438866,1.001875096450881,4.81337527472034,dual_text,0.1740115702593665,0.009749607183039188,0.3916083916083916,0.27184466019417475,0.7,COMPLETE
23,-1.3974407772213013,2026-04-12 22:43:31.227842,2026-04-12 22:43:42.228302,0 days 00:00:11.000460,250,2,1,0.5890291676846617,1.4185408604779406,1.036920946596143,0.01585180059179065,0.007621001823035378,5,2,700,0.9886797437317835,500,2,2,1.769607953954499,0.000286727280331535,0.02757909432471177,0.8687865273249382,1.2961511832451789,0.9886797437317835,5.308823861863497,dual_text,0.0292850169930425,0.2538185715675354,0.06722689075630252,0.05063291139240506,0.1,COMPLETE
24,-0.2553762044794622,2026-04-12 22:43:42.228580,2026-04-12 22:43:56.603675,0 days 00:00:14.375095,200,2,1,0.7481998879158047,0.7022860176971237,1.14621973167176,0.03135519345232904,1.7797582679079653,6,3,500,1.2519302541961868,550,3,2,1.8010084576276815,0.0016414293079797242,0.020728792164174024,0.9251393415305789,1.4327746645897,1.2519302541961868,5.403025372883045,dual_text,0.20540856863331253,0.011481713503599167,0.4461538461538462,0.32222222222222224,0.725,COMPLETE
25,0.13204542907423122,2026-04-12 22:43:56.604054,2026-04-12 22:44:10.235051,0 days 00:00:13.630997,250,2,1,0.6537430056165442,1.9981498884996665,1.0694744450586855,0.05407636612854225,1.9928691202441848,5,2,800,1.0512017348583222,450,4,2,1.6508615490129925,3.627255296257174e-05,0.04031077339798753,0.8657275855168644,1.3368430563233569,1.0512017348583222,4.952584647038978,dual_text,0.30910506155028983,0.024632835760712624,0.5742574257425742,0.47540983606557374,0.725,COMPLETE
26,-0.2759601568671886,2026-04-12 22:44:10.235326,2026-04-12 22:44:27.340505,0 days 00:00:17.105179,200,1,1,0.5959786991114815,2.6260859755608825,0.9978226404824118,0.013399271433176065,1.1271233896862236,6,4,600,1.12705149939609,600,2,2,1.9349841588135364,0.0001348140971086074,0.010023405315382075,0.8140498477658354,1.2472783006030146,1.12705149939609,5.804952476440609,dual_text,0.1952674983664433,0.027589989826083183,0.4393939393939394,0.31521739130434784,0.725,COMPLETE
27,-1.0472986529032762,2026-04-12 22:44:27.340751,2026-04-12 22:44:44.649088,0 days 00:00:17.308337,150,2,1,0.6535133889780022,1.4834650172766009,1.1515275277010606,0.01880800185807634,1.4885988435049775,3,6,500,0.9700485738714786,500,3,2,1.5492329524713297,0.0012550709642550012,0.09609866720251913,0.9658640536299241,1.4394094096263257,0.9700485738714786,4.647698857413989,dual_text,0.09004490322413028,0.007543680723756552,0.18333333333333332,0.103125,0.825,COMPLETE
28,0.25289774740530924,2026-04-12 22:44:44.649515,2026-04-12 22:45:02.354230,0 days 00:00:17.704715,250,2,1,0.5811373546016991,3.063604024338991,1.0840786746054745,0.028026642015484143,1.78099387393469,5,3,800,1.121261111078871,650,4,2,1.4110004853688514,4.3782275313288655e-05,0.18120453997387606,0.919318927331215,1.355098343256843,1.121261111078871,4.233001456106554,dual_text,0.39962188320727965,0.049879156053066254,0.6136363636363636,0.5625,0.675,COMPLETE
29,0.2917720326029989,2026-04-12 22:45:02.354461,2026-04-12 22:45:22.739198,0 days 00:00:20.384737,150,3,1,0.7275518799624777,2.3637347258526265,0.9127802319574116,0.01080386785460675,1.209086396208161,6,1,600,1.0222157380443186,550,4,2,2.111509729234836,0.00024019026580644238,0.03908353872125874,0.7172697826792587,1.1409752899467644,1.0222157380443186,6.334529187704508,dual_text,0.4084653437947414,0.07361561805009842,0.6265060240963856,0.6046511627906976,0.65,COMPLETE
30,-1.2045633249837433,2026-04-12 22:45:22.739562,2026-04-12 22:45:40.691077,0 days 00:00:17.951515,200,2,1,0.6812979785068697,0.834816737319575,0.7926569585974821,0.005987767116293853,0.9980427266435177,4,9,400,0.9087845480697584,450,2,2,1.818085876267545,0.0006119958574623247,0.016348926937428652,0.8628601909987764,0.9908211982468527,0.9087845480697584,5.454257628802635,dual_text,0.05380937312877019,0.043185580521821976,0.13127413127413126,0.07112970711297072,0.85,COMPLETE
31,0.29861430762947483,2026-04-12 22:45:40.691305,2026-04-12 22:45:56.204701,0 days 00:00:15.513396,250,2,1,0.6277935776502254,1.118971583806867,1.146476556440668,0.01810198376023601,1.3178992841938446,5,2,400,0.9882731295480416,500,2,2,1.7617062434127368,0.00013722947147813358,0.023715906535354242,0.9102748958897474,1.433095695550835,0.9882731295480416,5.28511873023821,dual_text,0.3657952730424249,0.032849740236997604,0.6292134831460674,0.5714285714285714,0.7,COMPLETE
32,-0.7129672186320226,2026-04-12 22:45:56.204941,2026-04-12 22:46:12.818102,0 days 00:00:16.613161,250,2,1,0.5506650872354126,1.888415187873925,1.199805143698024,0.01311079025466601,0.8772697911175062,4,2,500,0.9739622829568515,450,2,2,1.7392037103811133,0.00011465622969839039,0.03304151726841216,0.9390869822568926,1.4997564296225299,0.9739622829568515,5.2176111311433395,dual_text,0.1261350134503502,0.011393031105399132,0.29441624365482233,0.18471337579617833,0.725,COMPLETE
33,0.4946535829633194,2026-04-12 22:46:12.818518,2026-04-12 22:46:27.824828,0 days 00:00:15.006310,250,2,1,0.6212565000014816,1.1383764253471977,1.1465219232785324,0.019340848449524276,1.3270282149546515,5,1,400,1.0576785976417495,500,2,2,1.8854841131771525,2.5737591879330166e-05,0.026759693770077073,0.9058127338107955,1.4331524040981656,1.0576785976417495,5.656452339531457,dual_text,0.48845276544398114,0.059121716767549515,0.6933333333333334,0.7428571428571429,0.65,COMPLETE
34,-0.6479687068784947,2026-04-12 22:46:27.825165,2026-04-12 22:46:43.715372,0 days 00:00:15.890207,250,1,1,0.6023703971049722,0.581381715465,1.0266934875925782,0.020820633104195598,1.712162332152658,5,1,600,1.0612766178608328,350,2,2,1.8544121967070142,1.9371338540089965e-05,0.014930692645626869,0.9708698361142566,1.2833668594907226,1.0612766178608328,5.5632365901210425,dual_text,0.15542906896245984,0.003347318386659026,0.3157894736842105,0.2,0.75,COMPLETE
35,0.5602651947379195,2026-04-12 22:46:43.715599,2026-04-12 22:46:57.901283,0 days 00:00:14.185684,200,2,2,0.6415853222139335,3.049471178659296,1.1547415576753437,0.03012444258412361,1.457948463730613,4,1,500,1.407659473149703,600,3,2,1.9507265634264752,0.0839838801338808,0.061024329153736664,0.9368193353197592,1.4434269470941796,1.407659473149703,5.852179690279426,dual_text,0.5802683960258869,0.1748904287815094,0.7142857142857143,0.8333333333333334,0.625,COMPLETE
36,0.4706943304417569,2026-04-12 22:46:57.901792,2026-04-12 22:47:12.881771,0 days 00:00:14.979979,200,1,2,0.5805958185560283,4.053612275674871,1.098061436544864,0.032745944620572794,0.822921754893199,3,1,700,1.4259623816858993,600,3,2,1.9595635813150842,0.12858615463343484,0.21111489705285838,0.9480708630332263,1.37257679568108,1.4259623816858993,5.878690743945253,dual_text,0.5299936631270648,0.13415728509426117,0.684931506849315,0.7575757575757576,0.625,COMPLETE
37,0.5237804775724003,2026-04-12 22:47:12.882306,2026-04-12 22:47:24.784834,0 days 00:00:11.902528,200,1,2,0.5730877645498307,4.004822220965935,1.0654709896883368,0.03441873971249309,0.7682896845117251,3,1,700,1.4547758103928206,600,3,1,2.069918685890913,0.10064292303390746,0.5228529129664314,0.9460523562629836,1.331838737110421,1.4547758103928206,6.209756057672738,dual_text,0.5224123154764067,0.13829323649406433,0.7027027027027027,0.7647058823529411,0.65,COMPLETE
38,0.4956184694255117,2026-04-12 22:47:24.785090,2026-04-12 22:47:35.717212,0 days 00:00:10.932122,200,1,2,0.5722949759098017,4.024431026545486,1.0592099414250467,0.051839612747854424,0.6213721292118566,3,1,900,1.4950960254206913,600,3,1,2.0574775524975037,0.1532475272030954,0.6416216785781899,0.9999348312798934,1.3240124267813083,1.4950960254206913,6.172432657492511,dual_text,0.5206156475170566,0.13207177817821503,0.6933333333333334,0.7428571428571429,0.65,COMPLETE
39,0.4702406511900611,2026-04-12 22:47:35.717480,2026-04-12 22:47:46.406237,0 days 00:00:10.688757,200,1,2,0.8078518702368773,4.6150552172837465,1.0434118520486422,0.056201004595855225,0.5176929025548762,3,1,1000,1.4903195132797913,600,3,1,2.0653016996310662,0.09329720003521232,0.8290792412934931,0.9988582678238486,1.3042648150608027,1.4903195132797913,6.195905098893199,dual_text,0.5148710214038702,0.2355370819568634,0.684931506849315,0.7575757575757576,0.625,COMPLETE
40,-0.5894100210537474,2026-04-12 22:47:46.406551,2026-04-12 22:47:57.398885,0 days 00:00:10.992334,200,1,2,0.8674465709548232,4.284544704686457,0.9109719080332765,0.07456244212026349,0.6208398907613529,2,3,800,1.423850100085866,550,3,1,2.1963772801127543,0.5450468230470427,0.7482111755454668,0.9774870269261653,1.1387148850415958,1.423850100085866,6.589131840338263,dual_text,0.1667795589160624,0.018454736098647118,0.33519553072625696,0.2158273381294964,0.75,COMPLETE
41,0.3152755919744612,2026-04-12 22:47:57.399138,2026-04-12 22:48:08.837388,0 days 00:00:11.438250,200,1,2,0.5509106895334213,4.032784880319387,1.080038976042025,0.04928250764735286,0.762487875451662,3,1,900,1.4120065319241792,600,3,1,1.9774308298373497,0.14160769562802838,0.4867822049979224,0.94869044778983,1.3500487200525313,1.4120065319241792,5.932292489512049,dual_text,0.42788558614058003,0.08988749235868454,0.6341463414634146,0.6190476190476191,0.65,COMPLETE
42,0.41431858686592793,2026-04-12 22:48:08.837846,2026-04-12 22:48:21.001636,0 days 00:00:12.163790,200,1,2,0.574618127488302,5.08810346395256,0.9883657573073328,0.03331986018089165,0.7973764858342215,3,1,1100,1.4441707659968375,600,3,1,2.1045008006637382,0.048192024431866605,1.709046388081663,0.9716414365091147,1.235457196634166,1.4441707659968375,6.313502401991215,dual_text,0.4772862288642713,0.12019620090723038,0.6666666666666666,0.6842105263157895,0.65,COMPLETE
43,-0.24120209781947277,2026-04-12 22:48:21.001879,2026-04-12 22:48:30.479549,0 days 00:00:09.477670,200,1,2,0.5733716963587023,3.4401320205556996,1.0980909560891734,0.06824621670989181,0.45235499616464614,4,1,700,1.4994985647927286,550,3,1,1.949076767323571,0.012018174057625116,0.2603238021602845,0.9533103870575835,1.3726136951114667,1.4994985647927286,5.847230301970713,dual_text,0.2482183609725318,0.029935769736766815,0.45045045045045046,0.352112676056338,0.625,COMPLETE
44,-0.3111918368053981,2026-04-12 22:48:30.479861,2026-04-12 22:48:41.574897,0 days 00:00:11.095036,200,1,2,0.6393249514366597,3.0996675356186327,1.0113147656842063,0.10814822837900814,0.7172218370993416,3,7,700,1.3698400706390297,650,3,1,2.0359074950891234,0.38732292360143356,0.5065690250207678,0.938045037400177,1.2641434571052579,1.3698400706390297,6.10772248526737,dual_text,0.21218050343329853,0.034922197461128235,0.42748091603053434,0.3076923076923077,0.7,COMPLETE
45,0.5296230667952891,2026-04-12 22:48:41.575446,2026-04-12 22:48:53.971950,0 days 00:00:12.396504,200,1,2,0.6731928991984293,3.785067122870089,1.054059940083401,0.047938389238739644,0.3772644353487308,2,1,900,1.3876282269021756,600,3,1,1.8873795511834777,0.37405679501254774,6.8889273391000305,0.9813415293535773,1.3175749251042512,1.3876282269021756,5.662138653550433,dual_text,0.5649003485753737,0.22521233558654785,0.704225352112676,0.8064516129032258,0.625,COMPLETE
46,-0.44175983284022874,2026-04-12 22:48:53.972188,2026-04-12 22:49:06.210265,0 days 00:00:12.238077,150,1,2,0.699213735435607,3.710698943370894,0.8308141408417723,0.04329511523487014,0.2843076754898123,2,5,900,1.3878090396342804,600,3,1,1.8708606106170695,0.3427575023632686,7.613559089010167,0.9807965654390252,1.0385176760522155,1.3878090396342804,5.612581831851209,dual_text,0.19740954550231,0.03931222856044769,0.3841059602649007,0.26126126126126126,0.725,COMPLETE
47,-0.47171467148200014,2026-04-12 22:49:06.210591,2026-04-12 22:49:18.838242,0 days 00:00:12.627651,200,1,2,0.6640899127792687,3.264053131408856,1.0506244330797232,0.049228596236547344,0.4394345868606512,2,1,1200,1.4587009861790534,550,3,1,1.904798055489189,1.0777542090089272,2.2350431228118324,0.9980908380891611,1.313280541349654,1.4587009861790534,5.714394166467567,dual_text,0.19015611189031956,0.023502644151449203,0.3741935483870968,0.25217391304347825,0.725,COMPLETE
48,-0.5233857264490016,2026-04-12 22:49:18.838488,2026-04-12 22:49:27.787101,0 days 00:00:08.948613,50,1,2,0.6096053286384777,4.883622538578687,0.5058780860099454,0.06214512522955167,0.15746875548778233,2,4,1100,1.3232771329623543,650,3,1,2.132164432618459,0.04281910897062084,4.33611089911476,0.9573369225684386,0.6323476075124318,1.3232771329623543,6.396493297855376,dual_text,0.17285673741423258,0.05631403997540474,0.35714285714285715,0.234375,0.75,COMPLETE
49,-0.270147854804837,2026-04-12 22:49:27.787467,2026-04-12 22:49:40.885241,0 days 00:00:13.097774,150,1,2,0.7354031913324728,2.8164428176172787,1.1689165531890975,0.027763760703685185,0.6989664041875292,4,1,900,1.4766026310543825,400,3,1,2.019751103820996,2.6917306295537182,0.3918524112038614,0.9817373025583738,1.4611456914863719,1.4766026310543825,6.059253311462989,dual_text,0.23391665086239172,0.026097431778907776,0.4409448818897638,0.3218390804597701,0.7,COMPLETE
50,0.4427564083998894,2026-04-12 22:49:40.885618,2026-04-12 22:49:52.965709,0 days 00:00:12.080091,150,3,2,0.6775098296185412,4.3967000698579,0.9520015068679294,0.047720011844112224,0.9074745236274778,2,2,1000,1.3426422902485233,600,3,1,2.0822626932106787,0.011846330144286191,1.2622802528910035,0.9042663977919111,1.1900018835849118,1.3426422902485233,6.2467880796320365,dual_text,0.524312712428752,0.1338108330965042,0.6756756756756757,0.7352941176470589,0.625,COMPLETE
51,0.33950889735740686,2026-04-12 22:49:52.965979,2026-04-12 22:50:02.624217,0 days 00:00:09.658238,200,1,2,0.5763607717791513,4.074708502821667,1.1186261184770776,0.03506441119745077,0.3665807814007787,3,1,900,1.4323257934368216,600,3,1,1.9645169292035702,0.08565833017165397,0.2076875641396322,0.9488179134106596,1.398282648096347,1.4323257934368216,5.89355078761071,dual_text,0.4527657143827051,0.1161920353770256,0.6419753086419753,0.6341463414634146,0.65,COMPLETE
52,0.46787960952078445,2026-04-12 22:50:02.624608,2026-04-12 22:50:15.274360,0 days 00:00:12.649752,200,1,2,0.5962981122314672,3.6816599706905038,1.0697717995486347,0.028099293059344818,0.5615448262258874,3,1,800,1.3907689369946463,650,3,1,2.146991093844435,0.17706477238662188,0.613337773328083,0.963443936724877,1.3372147494357933,1.3907689369946463,6.440973281533306,dual_text,0.5082676857805352,0.15937496721744537,0.6842105263157895,0.7222222222222222,0.65,COMPLETE
53,0.5000220708352849,2026-04-12 22:50:15.274764,2026-04-12 22:50:27.589223,0 days 00:00:12.314459,200,1,2,0.6344315337421822,3.965967302558733,1.162097365164897,0.03194303458699437,0.8544432012669154,3,1,700,1.2951982654763399,600,3,1,2.033958623824857,0.8184553321242134,1.1899743953156534,0.876361435187454,1.452621706456121,1.2951982654763399,6.1018758714745704,dual_text,0.5562912500650573,0.17577792704105377,0.6944444444444444,0.78125,0.625,COMPLETE
54,-0.18057707857348182,2026-04-12 22:50:27.589445,2026-04-12 22:50:39.399167,0 days 00:00:11.809722,200,1,2,0.630627989898543,3.2968247536724555,1.1624153064693203,0.04219304845229827,1.0571473921669359,4,2,600,1.3158426236353855,550,3,1,2.0525819941906813,1.1876702329695168,1.1218560222395721,0.8822425172260252,1.4530191330866504,1.3158426236353855,6.1577459825720435,dual_text,0.255273851472179,0.03189739212393761,0.47058823529411764,0.35443037974683544,0.7,COMPLETE
