number,value,datetime_start,datetime_complete,duration,params_aux_max_features,params_aux_min_df,params_aux_ngram_high,params_colsample_bytree,params_gamma,params_gen_pos_weight_mult,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_neg_weight_mult,params_readme_max_features,params_readme_min_df,params_readme_ngram_high,params_real_pos_weight_mult,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_actual_w_generated_pos,user_attrs_actual_w_neg,user_attrs_actual_w_real_pos,user_attrs_text_mode,user_attrs_val_ap,user_attrs_val_best_threshold,user_attrs_val_f1,user_attrs_val_precision,user_attrs_val_recall,state
13,0.19883469518536412,2026-04-12 20:25:59.617880,2026-04-12 20:26:14.828788,0 days 00:00:15.210908,250,3,2,0.8631702884968855,2.93535779880017,0.7641941215171736,0.010857387902670726,0.9784689110768672,5,3,1100,1.2706530100287496,650,2,1,1.2733836589084133,0.026322973705166383,1.0031963458313564,0.9885765610901901,0.955242651896467,1.2706530100287496,3.82015097672524,dual_text,0.3866884210724281,0.057323161512613297,0.5957446808510638,0.5283018867924528,0.6829268292682927,COMPLETE
14,0.6603803302858501,2026-04-12 20:26:14.829166,2026-04-12 20:26:26.827071,0 days 00:00:11.997905,250,3,2,0.9798385611562438,1.2670998101114341,1.0519344547022575,0.008201437303171955,1.441961909767407,5,2,400,1.1150693161040208,500,2,1,1.2001622419842346,0.06651619029099518,2.2087978549867398,0.9230879696294245,1.3149180683778219,1.1150693161040208,3.600486725952704,dual_text,0.7191453378865421,0.42220571637153625,0.746268656716418,0.9615384615384616,0.6097560975609756,COMPLETE
15,0.4929456062562173,2026-04-12 20:26:26.827337,2026-04-12 20:26:41.323445,0 days 00:00:14.496108,200,3,2,0.8750778135977202,0.9879900035463594,1.0937659704434692,0.008249836910319953,1.3995902507840425,5,4,400,1.092277463310182,500,2,1,1.4227935986517255,0.16253843991112862,0.5680816437252484,0.9276389255824373,1.3672074630543365,1.092277463310182,4.268380795955176,dual_text,0.534084311104685,0.16485977172851562,0.6923076923076923,0.7297297297297297,0.6585365853658537,COMPLETE
16,0.6270040671321341,2026-04-12 20:26:41.323894,2026-04-12 20:26:55.725994,0 days 00:00:14.402100,200,3,2,0.9916722879324901,1.5625099724193752,1.0257394158940076,0.010545836466199917,1.3485393150101772,5,2,400,1.028251206669111,500,2,1,1.2038941662540927,0.004953177285167955,0.06550121740265222,0.9175321197735722,1.2821742698675096,1.028251206669111,3.611682498762278,dual_text,0.7040571396985865,0.3879295885562897,0.7352941176470589,0.9259259259259259,0.6097560975609756,COMPLETE
17,-0.5894236912866024,2026-04-12 20:26:55.726239,2026-04-12 20:27:05.920842,0 days 00:00:10.194603,200,3,1,0.8129914809123344,1.3082240515813195,1.0402749094216828,0.010086197440171888,1.5642029740195038,4,5,400,1.0007326316246665,450,2,1,1.4714070080556294,0.006345877458416806,0.05154747374673846,0.8944188153822186,1.3003436367771035,1.0007326316246665,4.414221024166888,dual_text,0.1780235539718917,0.023089630529284477,0.33507853403141363,0.21333333333333335,0.7804878048780488,COMPLETE
18,0.5850736235546644,2026-04-12 20:27:05.921138,2026-04-12 20:27:19.806391,0 days 00:00:13.885253,200,3,2,0.8955118333747762,0.44786065167618005,1.0245825624687224,0.03297610233563486,1.96877045191034,5,2,600,1.0296681035500017,500,2,1,1.3765340150375143,0.0032937017345785174,0.06995215845838623,0.9611375784466014,1.280728203085903,1.0296681035500017,4.129602045112543,dual_text,0.6135652295999297,0.1726541966199875,0.7222222222222222,0.8387096774193549,0.6341463414634146,COMPLETE
19,-0.3305493103165082,2026-04-12 20:27:19.806640,2026-04-12 20:27:34.381418,0 days 00:00:14.574778,200,2,2,0.7680833645042299,1.6476033634539924,1.193001200166926,0.012883722509152318,1.2163452673397959,3,5,900,1.1468073641125713,450,3,1,1.5843713389298517,0.39401744439698444,0.053603941375639695,0.899505080601235,1.4912515002086573,1.1468073641125713,4.753114016789555,dual_text,0.20975983155499459,0.018747754395008087,0.42105263157894735,0.2882882882882883,0.7804878048780488,COMPLETE
20,0.4885152843740377,2026-04-12 20:27:34.381749,2026-04-12 20:27:49.935619,0 days 00:00:15.553870,250,2,1,0.5988764518871668,0.7876044561869184,0.8783167436685466,0.007432746045085713,1.625626017243381,4,2,600,0.9951351721178392,550,3,1,1.2027287474516548,1.2496377813842854e-05,0.476662762943247,0.773047003444412,1.0978959295856834,0.9951351721178392,3.6081862423549644,dual_text,0.4813736766654622,0.08941340446472168,0.691358024691358,0.7,0.6829268292682927,COMPLETE
21,0.6475029080641835,2026-04-12 20:27:49.935856,2026-04-12 20:28:02.602565,0 days 00:00:12.666709,200,3,2,0.9020736672412774,0.13572500430007306,1.020311776953593,0.047421746535259955,1.9893596385396333,5,2,600,1.0219852105023284,500,2,1,1.3791491344256874,0.003705036921761046,0.057427505593346466,0.9624537880223631,1.2753897211919911,1.0219852105023284,4.137447403277062,dual_text,0.6310493164251667,0.1909765601158142,0.7428571428571429,0.896551724137931,0.6341463414634146,COMPLETE
22,0.647102312845658,2026-04-12 20:28:02.602884,2026-04-12 20:28:13.020617,0 days 00:00:10.417733,200,3,2,0.9893012298847023,0.031056924989717974,1.0734623250928323,0.06731944011864113,1.9844124656402236,5,2,400,1.126105352600462,550,2,1,1.3593796281983554,0.019266530821264904,0.10210206557053193,0.9607475401093767,1.3418279063660403,1.126105352600462,4.078138884595067,dual_text,0.6176961424743148,0.3172600269317627,0.7428571428571429,0.896551724137931,0.6341463414634146,COMPLETE
23,0.2866559717983781,2026-04-12 20:28:13.020839,2026-04-12 20:28:20.682085,0 days 00:00:07.661246,200,3,2,0.9150394045724655,0.142877719227058,1.1012606915796013,0.06827981684222544,1.9775881472648784,5,4,700,1.1470969143020315,550,2,1,1.3551492739303992,0.02519573495631496,0.1191223245867147,0.9633133170565813,1.3765758644745016,1.1470969143020315,4.065447821791198,dual_text,0.38853239327927336,0.03632845729589462,0.625,0.5454545454545454,0.7317073170731707,COMPLETE
24,0.7158513313329631,2026-04-12 20:28:20.682309,2026-04-12 20:28:28.320985,0 days 00:00:07.638676,250,3,2,0.9642766733210828,0.7346276035089059,0.9578754226882767,0.0829460534929124,1.7380130404387328,4,2,500,1.1439661297628159,400,2,1,1.565788669519468,0.05710313269994076,0.03135362932516527,0.9933883763004563,1.1973442783603458,1.1439661297628159,4.697366008558404,dual_text,0.7244561424713281,0.3019333779811859,0.7647058823529411,0.9629629629629629,0.6341463414634146,COMPLETE
25,0.5986850007945036,2026-04-12 20:28:28.321275,2026-04-12 20:28:37.104161,0 days 00:00:08.782886,250,3,2,0.8553814205963529,0.7724867892106505,0.9448634366255221,0.11820093754692197,1.7079223434944115,4,3,500,1.0571019524360599,400,2,1,1.5855400220734248,0.06320629074420792,0.025124997291967516,0.9806784682455943,1.1810792957819025,1.0571019524360599,4.7566200662202744,dual_text,0.5622272992107286,0.07570842653512955,0.7272727272727273,0.7777777777777778,0.6829268292682927,COMPLETE
26,-0.9389931714897684,2026-04-12 20:28:37.104426,2026-04-12 20:28:46.779451,0 days 00:00:09.675025,250,3,2,0.9020029317329724,2.3089797436911867,0.9869693730005835,0.08109346915366662,1.7850647123286998,4,7,600,1.1243968278238277,350,2,1,1.579429131632949,0.42658888306586806,0.02875263949404509,0.8752089450977907,1.2337117162507294,1.1243968278238277,4.738287394898847,dual_text,0.1157527311629774,0.069420725107193,0.2191780821917808,0.25,0.1951219512195122,COMPLETE
27,0.7882475006162353,2026-04-12 20:28:46.779782,2026-04-12 20:28:57.238435,0 days 00:00:10.458653,250,2,2,0.9629696180801047,1.0296814274922048,0.8357571557771666,0.02898002407674812,1.4941857624040336,3,2,800,0.9510799523539942,450,3,1,1.497041104989402,0.0015223252214698578,0.03926693445705522,0.9954842074581005,1.0446964447214582,0.9510799523539942,4.491123314968206,dual_text,0.6608815994885464,0.12700337171554565,0.7894736842105263,0.8571428571428571,0.7317073170731707,COMPLETE
28,0.4128931126740465,2026-04-12 20:28:57.238732,2026-04-12 20:29:08.623978,0 days 00:00:11.385246,250,2,2,0.969558967273256,1.1141270625245983,0.8162885047166669,0.026993419960285182,1.5218111144197564,3,4,1000,0.9697249712327661,350,3,1,1.96521610523336,0.0013650777579144171,0.010822264661107908,0.9936990344110626,1.0203606308958337,0.9697249712327661,5.895648315700081,dual_text,0.4297704224682231,0.04715053364634514,0.6666666666666666,0.5818181818181818,0.7804878048780488,COMPLETE
29,-0.8844466991311137,2026-04-12 20:29:08.624226,2026-04-12 20:29:20.878548,0 days 00:00:12.254322,250,1,2,0.9403728060241726,2.0708910621350873,0.8327055993993566,0.031326575303093435,1.204434443473758,3,3,1300,0.9262341210111396,450,4,1,1.5144007518998468,0.00040082273740149377,0.035403110127004436,0.6500624181241064,1.0408819992491958,0.9262341210111396,4.543202255699541,dual_text,0.14807299192584109,0.008313298225402832,0.23703703703703705,0.13973799126637554,0.7804878048780488,COMPLETE
30,-0.8795376952994401,2026-04-12 20:29:20.878845,2026-04-12 20:29:29.732763,0 days 00:00:08.853918,250,1,2,0.9228886465253852,2.752528432556546,0.9076489254947042,0.09420395489975152,1.4736336792781846,3,10,800,0.9076931118748015,300,3,1,1.7626712444103934,0.00021205465741333502,0.15596247179251377,0.9372851478385418,1.1345611568683802,0.9076931118748015,5.28801373323118,dual_text,0.13481314175995635,0.1416442096233368,0.23880597014925373,0.3076923076923077,0.1951219512195122,COMPLETE
31,0.6806864339451812,2026-04-12 20:29:29.732983,2026-04-12 20:29:41.050696,0 days 00:00:11.317713,250,2,2,0.9649799832443616,0.7254070417283376,0.9927788633432331,0.05002090335996479,1.790550321937952,6,2,800,0.9671464791877005,450,2,1,1.4087794162251046,0.0024620492932029936,0.03672771820202721,0.9984726463771001,1.2409735791790413,0.9671464791877005,4.226338248675313,dual_text,0.6605622909263321,0.2702467441558838,0.7536231884057971,0.9285714285714286,0.6341463414634146,COMPLETE
32,0.680663098751945,2026-04-12 20:29:41.051053,2026-04-12 20:29:54.073048,0 days 00:00:13.021995,250,2,2,0.9634935064650314,0.6130258583262395,0.8948775888848679,0.057818092743908894,1.8401678639748844,6,2,800,0.9556704291832346,450,4,1,1.5406940808332656,0.010996579683998491,0.03630136967563702,0.9926657675097895,1.118596986106085,0.9556704291832346,4.622082242499797,dual_text,0.659784451151791,0.30422502756118774,0.7536231884057971,0.9285714285714286,0.6341463414634146,COMPLETE
33,0.6578640938344977,2026-04-12 20:29:54.073487,2026-04-12 20:30:07.264324,0 days 00:00:13.190837,250,2,2,0.9589239242978009,0.46764372022658396,0.8850012714591917,0.05838124286597216,1.8078327040344877,6,3,800,0.9545068346589206,400,4,1,1.6461868988809287,0.009959286546368318,0.03397817999018892,0.9966770961326473,1.1062515893239897,0.9545068346589206,4.938560696642786,dual_text,0.5954697944832581,0.13122203946113586,0.7466666666666667,0.8235294117647058,0.6829268292682927,COMPLETE
34,0.3724242156326265,2026-04-12 20:30:07.264812,2026-04-12 20:30:20.504341,0 days 00:00:13.239529,250,2,2,0.834704461673491,1.7238586223378998,0.8112923884141517,0.03808643778971466,1.857352245742184,6,3,1000,0.9871282254339443,450,4,1,1.4624997290465998,0.0020742827031884426,0.017493018671230678,0.9743293170457031,1.0141154855176897,0.9871282254339443,4.387499187139799,dual_text,0.4843159596840425,0.045601390302181244,0.6526315789473685,0.5740740740740741,0.7560975609756098,COMPLETE
35,0.6479912048326486,2026-04-12 20:30:20.504719,2026-04-12 20:30:34.875679,0 days 00:00:14.370960,150,2,2,0.9305945803255464,0.6101406851892546,0.9650533036634303,0.055749531310157224,1.6979577099067902,6,2,1000,0.9019089287764424,450,3,1,1.5344991793360856,0.0014482216508798712,0.010628099621702768,0.9985908815451614,1.206316629579288,0.9019089287764424,4.603497538008257,dual_text,0.6473258753740012,0.22981111705303192,0.7428571428571429,0.896551724137931,0.6341463414634146,COMPLETE
36,0.6392733908831307,2026-04-12 20:30:34.876208,2026-04-12 20:30:47.511328,0 days 00:00:12.635120,250,2,2,0.8786709201256098,3.3203064042369914,0.8547124615982777,0.07642150588450894,1.2752177700929337,2,1,800,1.0535973792061095,400,4,2,1.6276086749674323,0.01423712447973141,0.08729621815897592,0.9486487680667054,1.0683905769978472,1.0535973792061095,4.882826024902297,dual_text,0.5683722886969557,0.1100713461637497,0.7407407407407407,0.75,0.7317073170731707,COMPLETE
37,0.3068600131448844,2026-04-12 20:30:47.511672,2026-04-12 20:30:54.800723,0 days 00:00:07.289051,200,2,1,0.9646056021574649,0.958730320472626,0.9078011795415122,0.09587973724341861,1.58356228196279,6,4,700,1.3798066338278516,350,3,1,1.4482883913021665,0.043339471324113865,0.024331935434664942,0.9714947840811128,1.1347514744268903,1.3798066338278516,4.344865173906499,dual_text,0.4041057013207166,0.03405847027897835,0.631578947368421,0.5555555555555556,0.7317073170731707,COMPLETE
38,-1.0111859525378786,2026-04-12 20:30:54.800991,2026-04-12 20:31:03.650102,0 days 00:00:08.849111,250,2,2,0.9348502806126484,1.3852701945288244,0.694168325037996,0.022156700281044592,1.8693154273025971,3,9,700,0.9415441839035616,400,4,1,1.7306469773547757,0.19585687975099375,0.03991939711823418,0.8382679841840041,0.867710406297495,0.9415441839035616,5.191940932064327,dual_text,0.1149397934528356,0.09507256001234055,0.1951219512195122,0.1951219512195122,0.1951219512195122,COMPLETE
39,0.5714997739747105,2026-04-12 20:31:03.650336,2026-04-12 20:31:13.059487,0 days 00:00:09.409151,50,1,2,0.6761239881710874,1.9483030812713196,0.9982198026167778,0.04756001558876218,1.7236876816564366,6,1,1100,0.9711864028167618,450,3,2,1.5433682991185893,9.99709362225958e-05,0.152286936680119,0.9995507496454604,1.2477747532709722,0.9711864028167618,4.630104897355768,dual_text,0.5884540042852251,0.09710071980953217,0.717948717948718,0.7567567567567568,0.6829268292682927,COMPLETE
40,-0.9510236511844152,2026-04-12 20:31:13.059728,2026-04-12 20:31:21.075423,0 days 00:00:08.015695,150,2,1,0.8381230447353255,0.3771578670451862,0.7207568332673102,0.03865064480021701,1.1163483320132963,2,5,800,1.052393958398976,300,4,1,1.4193333903632994,0.011149675123110095,0.01480824787244209,0.9090136139151441,0.9009460415841377,1.052393958398976,4.258000171089899,dual_text,0.13417362501461078,0.0050273858942091465,0.21498371335504887,0.12406015037593984,0.8048780487804879,COMPLETE
41,0.6067849594455221,2026-04-12 20:31:21.075699,2026-04-12 20:31:30.328570,0 days 00:00:09.252871,250,1,2,0.978618324876772,1.2170520624983026,0.9236427476486644,0.05759448743149691,1.4337494797618981,6,2,500,1.1734324129630576,450,2,1,1.3171117133621908,0.06442157508545347,3.8327284100193895,0.9477246431262641,1.1545534345608304,1.1734324129630576,3.9513351400865724,dual_text,0.5865256752111019,0.1298680156469345,0.7297297297297297,0.8181818181818182,0.6585365853658537,COMPLETE
42,0.4152894975540248,2026-04-12 20:31:30.329013,2026-04-12 20:31:47.317183,0 days 00:00:16.988170,250,2,2,0.9533722529767753,0.7263110972615237,0.967332470729891,0.019289262501839897,1.6251669670381657,4,2,900,1.091716854223748,500,3,1,1.5037632845447209,0.0008041791072753541,2.1689205647147833,0.7853376684764831,1.2091655884123638,1.091716854223748,4.511289853634162,dual_text,0.5096499184674991,0.05623677372932434,0.6666666666666666,0.6511627906976745,0.6829268292682927,COMPLETE
43,0.6474723285129916,2026-04-12 20:31:47.317652,2026-04-12 20:32:02.512861,0 days 00:00:15.195209,250,2,2,0.9743189733843934,1.466236463061853,1.0702316451076619,0.02811885170996772,1.4985376489201159,6,3,500,1.0082038910402888,450,2,1,1.6568038056490162,0.008230181942921948,0.04175409570363874,0.9776342087025035,1.3377895563845774,1.0082038910402888,4.970411416947049,dual_text,0.6300299980521009,0.3361855149269104,0.7428571428571429,0.896551724137931,0.6341463414634146,COMPLETE
44,0.7029724232112513,2026-04-12 20:32:02.513239,2026-04-12 20:32:16.248440,0 days 00:00:13.735201,100,1,2,0.9433836551740519,0.9933915289061405,1.135522719076673,0.013667161274572966,1.8955089810834138,4,1,700,0.9435440077843454,500,2,1,1.6109389337062165,0.0028777982775053963,0.6935374119633265,0.9211959926156786,1.4194033988458412,0.9435440077843454,4.83281680111865,dual_text,0.7094094122060349,0.15010391175746918,0.7605633802816901,0.9,0.6585365853658537,COMPLETE
45,0.696678414068784,2026-04-12 20:32:16.248837,2026-04-12 20:32:30.838143,0 days 00:00:14.589306,100,1,2,0.9436033234284007,0.3430922031324955,1.138281726164421,0.0142166781969948,1.885750984304453,3,1,700,0.9321528276646226,600,2,1,1.6128299962070747,0.0025820033400189945,0.34139484523818864,0.8787519496060109,1.4228521577055262,0.9321528276646226,4.838489988621224,dual_text,0.6065800470185361,0.05914202332496643,0.759493670886076,0.7894736842105263,0.7317073170731707,COMPLETE
46,0.7134421603809596,2026-04-12 20:32:30.838380,2026-04-12 20:32:49.027527,0 days 00:00:18.189147,100,1,2,0.8868197161390691,0.2805965356252173,1.1335565693240004,0.017150362584399635,1.8765258293780174,3,1,700,0.9369773234832182,600,2,1,1.7309914248076401,0.002206217121788524,0.36212762835891116,0.8779177283723817,1.4169457116550004,0.9369773234832182,5.19297427442292,dual_text,0.5715288028221185,0.04476767033338547,0.7654320987654321,0.775,0.7560975609756098,COMPLETE
47,0.7141729058457429,2026-04-12 20:32:49.028000,2026-04-12 20:33:05.952406,0 days 00:00:16.924406,100,1,2,0.9237513833262513,0.2697093902468257,1.1545537234737093,0.015102629972377627,1.728833432033542,3,1,700,0.9263327890582312,600,2,1,1.7184279104774942,0.0009549254337086671,0.39324048923945826,0.8812980388485654,1.4431921543421367,0.9263327890582312,5.155283731432482,dual_text,0.5958869849815607,0.0451568141579628,0.7654320987654321,0.775,0.7560975609756098,COMPLETE
48,0.669696257561563,2026-04-12 20:33:05.952694,2026-04-12 20:33:20.846461,0 days 00:00:14.893767,100,1,2,0.8879702905893857,3.907578426505068,1.1996420996563604,0.0158403356352897,1.7284569613401002,3,1,600,0.9150031532032059,600,2,2,1.8862533753576,0.00027923964134089454,0.7239787386060929,0.8541636024133094,1.4995526245704505,0.9150031532032059,5.6587601260728,dual_text,0.656541918718769,0.2712785303592682,0.75,0.8709677419354839,0.6585365853658537,COMPLETE
49,0.08991490146988723,2026-04-12 20:33:20.846866,2026-04-12 20:33:28.996300,0 days 00:00:08.149434,100,1,2,0.7917658515361596,1.0214705258275556,1.142594967164112,0.019531812138450816,0.053103620966229115,2,1,700,1.3297111411423908,600,2,1,1.8044723106110114,0.0008458339534426221,0.21578822702427938,0.8406551270651191,1.42824370895514,1.3297111411423908,5.4134169318330345,dual_text,0.33049671566290484,0.2546936571598053,0.56,0.4745762711864407,0.6829268292682927,COMPLETE
50,0.6482154631315895,2026-04-12 20:33:28.996565,2026-04-12 20:33:47.071504,0 days 00:00:18.074939,50,1,2,0.9162553874577973,0.23990379728228706,1.1158989683540936,0.013669750318063287,1.9018215361503745,4,1,700,1.4251785270767778,650,2,1,1.7010382009861251,0.0004301599860635311,0.9166592945895272,0.8627146118131976,1.394873710442617,1.4251785270767778,5.103114602958375,dual_text,0.6548011520053657,0.14082854986190796,0.7428571428571429,0.896551724137931,0.6341463414634146,COMPLETE
51,0.7163708225244542,2026-04-12 20:33:47.071779,2026-04-12 20:34:01.008960,0 days 00:00:13.937181,100,1,2,0.9403578019161473,0.46075996828984334,1.157916011728235,0.014585468742925784,1.90411612614535,3,1,700,0.9357971296457477,600,2,1,1.7296679936495358,0.004457116422192367,0.37243239482492524,0.880225319246766,1.4473950146602936,0.9357971296457477,5.189003980948607,dual_text,0.669150874271935,0.05140513926744461,0.7654320987654321,0.775,0.7560975609756098,COMPLETE
52,0.6896444572485628,2026-04-12 20:34:01.009344,2026-04-12 20:34:13.354940,0 days 00:00:12.345596,100,1,2,0.9252089019967036,0.9601514046628135,1.1732228565231735,0.016713759297495415,1.6586162261042932,3,1,600,0.9387481552772196,600,2,1,1.7487360793996958,1.1861382124077018,0.38879834439565825,0.8906892760486861,1.4665285706539668,0.9387481552772196,5.246208238199087,dual_text,0.6458062326097506,0.1644657552242279,0.7567567567567568,0.8484848484848485,0.6829268292682927,COMPLETE
53,0.639588743952085,2026-04-12 20:34:13.355186,2026-04-12 20:34:28.527834,0 days 00:00:15.172648,100,1,2,0.7435976873594597,0.46796454947952393,1.1622857725584894,0.012464314577187175,1.9157053126290637,3,1,900,0.9888642855785017,550,2,1,1.7005345349822376,0.0051536020479660116,0.23839272495053634,0.9104417890756413,1.4528572156981117,0.9888642855785017,5.101603604946713,dual_text,0.5788840576621007,0.04899223521351814,0.7407407407407407,0.75,0.7317073170731707,COMPLETE
