ablation,base_prob,ablation_prob,prob_drop
remove_readme_branch,0.25797900557518005,0.9948285757487112,-0.7368495701735311
remove_aux_branch,0.25797900557518005,0.3168641898106119,-0.05888518423543182
remove_structured_branch,0.25797900557518005,3.9371321066866695e-06,0.2579750684430734
